Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
PHI,Phillies,1.43839,1.12391,0.0,23.6106,0.0,1.80277,0.627142,23.7293,102.083,24.0797,11.7463,10.8066,2.73617,19.39,7.96217,0.507607,0.988553,4.09871,1.35031,7.35419,3.01987,2.43526,1.03777,0.189944,0.0779972,0.11194665729999542,,0.258554,0.300588,0.719413,4.13147,97.30000000000001,4.054166666666667,100.0,4.166666666666667,0.0709646,0.0882966,0.771024,-1.17963,1.11517,0.0,0.771024,1.17963,3.51311,999.0,26,NL,Tim Mayza,641835,15042,15042
ARI,Diamondbacks,1.38115,1.42218,0.0,37.0659,0.0500091,4.89382,4.05141,38.8151,166.116,38.621,18.1515,16.6994,4.26523,32.616,12.5985,1.38776,1.94412,3.87206,1.31958,7.56262,2.92119,2.58888,0.988973,0.196345,0.0758417,0.12050354480743408,,0.254801,0.299549,0.730814,4.00706,179.00000000000003,4.58974358974359,184.0,4.717948717948718,0.0706282,0.283011,2.11341,-2.57734,1.0143,0.0,2.11341,2.57734,3.6476,999.0,15,NL,Jonathan Loáisiga,642528,19753,19753
ATL,Braves,0.637885,0.462953,0.0,14.9175,0.0,2.90003,0.0,15.1175,65.4347,13.6792,7.1491,6.57717,1.43665,16.0183,6.3103,0.232586,1.45339,3.91564,1.32228,9.53632,3.75676,2.53844,0.855292,0.244799,0.0964366,0.14836223423480988,,0.237193,0.304419,0.71422,3.79205,85.30000000000001,5.686666666666667,85.0,5.666666666666667,0.0699244,0.0973886,0.560846,0.0917219,1.26976,0.0,0.560846,-0.0917219,3.30698,999.0,16,NL,Danny Young,664849,18439,18439
ATL,Braves,2.42971,2.97684,0.0,51.6608,0.352398,10.0004,0.972986,51.4085,217.481,49.4157,26.0712,23.9855,6.7441,47.3655,16.1187,1.47745,2.34805,4.19911,1.27478,8.2922,2.82187,2.93854,1.18068,0.217791,0.0741153,0.14367593079805374,,0.248302,0.29448,0.703535,4.0755,243.90000000000006,4.782352941176472,244.0,4.784313725490196,0.0697841,0.107841,1.40276,-2.84436,0.741877,0.0,1.40276,2.84436,4.01083,999.0,16,NL,Joel Payamps,606303,14332,14332
MIL,Brewers,2.77471,3.19527,0.0,53.2659,0.326849,7.86523,2.17645,56.6209,241.989,52.4002,29.0914,26.7641,7.78865,55.9281,22.1714,1.88321,2.65089,4.2542,1.31703,8.88988,3.52419,2.52253,1.23802,0.231118,0.0916215,0.13949667662382126,,0.24129,0.290723,0.714339,4.26304,257.2,4.512280701754386,250.0,4.385964912280702,0.0676881,0.0900271,1.15534,0.31611,0.565887,0.0,1.15534,-0.31611,4.24548,999.0,23,NL,Grant Anderson,681982,20546,20546
CLE,Guardians,1.11104,1.69272,2.88215,12.5691,0.0,0.96698,0.0,25.9585,110.472,26.9425,14.2192,13.0816,4.11695,18.9597,7.03044,0.311275,0.959377,4.53549,1.30874,6.57347,2.4375,2.69681,1.42738,0.171625,0.0636402,0.10798509418964386,,0.2629,0.287457,0.70026,4.65951,90.99999999999999,3.4999999999999996,96.0,3.6923076923076925,0.066558,0.0774882,0.594192,-1.16739,1.10278,0.959207,0.594192,1.16739,3.52962,999.0,5,AL,Austin Peterson,804926,sa3020868,sa3020868
,,1.62969,1.52414,0.181107,34.9333,0.0,1.59251,0.0,38.3632,164.888,37.7725,19.5064,17.9459,4.46367,29.7007,14.0337,0.642251,1.44532,4.2101,1.35041,6.96777,3.29229,2.11639,1.04718,0.180126,0.08511,0.09501571208238602,,0.252812,0.289026,0.708996,4.30979,156.2,4.110526315789474,161.0,4.2368421052631575,0.0658881,-0.0145915,1.22879,0.44917,0.926128,0.0321043,1.22879,-0.44917,3.76516,999.0,-1,,Joey Lucchesi,664192,19320,19320
SDP,Padres,0.746261,1.54092,3.44272,4.25419,0.0,0.0302566,0.0,18.0891,78.1976,18.5984,10.7475,9.88766,2.90201,14.0098,6.32557,0.101899,0.634236,4.91947,1.37784,6.97038,3.1472,2.21479,1.44385,0.179159,0.080892,0.0982668474316597,,0.261075,0.28893,0.679565,4.82598,53.90000000000001,2.9944444444444454,58.0,3.2222222222222223,0.0657738,0.0129109,2.6938,-1.55297,1.16009,0.914955,2.6938,1.55297,3.45321,999.0,29,NL,Matt Waldron,663362,25550,25550
,,1.17437,0.884844,2.59448,2.81385,0.0,0.0,0.0,13.341,55.701,12.1584,7.2434,6.66393,2.49319,11.5633,4.25754,0.0485316,0.462758,4.49557,1.23049,7.80074,2.87219,2.71595,1.68194,0.207596,0.0764357,0.13116013258695602,,0.238491,0.261759,0.709649,4.89256,52.39999999999999,4.03076923076923,51.0,3.923076923076923,0.0650224,0.109375,1.88413,0.104233,1.26261,0.718155,1.88413,-0.104233,3.31652,999.0,-1,,Nestor Cortes,641482,17874,17874
SDP,Padres,1.59612,1.5982,0.368632,27.0051,0.0,1.57791,0.0,30.5216,129.82,29.926,15.3263,14.1002,3.59446,24.9998,10.1119,0.345888,0.963689,4.15776,1.31179,7.37176,2.98174,2.4723,1.05991,0.192573,0.0778923,0.11468111723661423,,0.252021,0.292087,0.705933,4.11658,127.19999999999999,4.103225806451612,128.0,4.129032258064516,0.0645668,0.122648,0.828055,-0.449708,1.0394,0.0,0.828055,0.449708,3.61413,999.0,29,NL,Bryan Hoeing,663773,26304,26304
WSN,Nationals,1.79057,2.4118,0.0,41.6605,0.0,3.63513,0.575678,43.3728,188.831,42.5721,22.9944,21.1549,5.39207,40.4662,17.7258,1.10415,2.31859,4.38971,1.39022,8.39686,3.67816,2.2829,1.11887,0.214298,0.093871,0.12042691558599472,,0.252224,0.302452,0.707188,4.27174,180.89999999999998,4.206976744186046,186.0,4.325581395348837,0.0641257,-0.0294103,1.90129,-2.247,0.738958,0.0,1.90129,2.247,4.01472,999.0,24,NL,Gus Varland,681402,24737,24737
STL,Cardinals,2.24133,2.57162,0.0,36.551,0.160527,2.02205,1.92178,39.8918,176.681,40.0707,21.4115,19.6986,3.92793,31.9422,18.4621,1.03116,2.06301,4.4442,1.46729,7.2065,4.16525,1.73015,0.886181,0.18079,0.104494,0.07629626989364624,,0.256607,0.300474,0.699957,4.35729,154.8,3.87,160.0,4.0,0.0634818,-0.00999676,2.98567,-2.63786,0.749749,0.0,2.98567,2.63786,4.00033,999.0,28,NL,Chris Roycroft,688297,31261,31261
ATL,Braves,1.2362,0.893792,0.0,22.02,0.0361546,2.35817,1.46227,23.6191,101.549,22.9637,12.1116,11.1426,2.88909,21.1926,8.34925,0.285868,1.50413,4.24587,1.32574,8.07537,3.18146,2.53826,1.10088,0.208694,0.0822191,0.12647464126348495,,0.250434,0.296901,0.704167,4.1823,100.90000000000002,4.2041666666666675,101.0,4.208333333333333,0.0631839,0.0745701,1.68324,-1.86647,1.11206,0.0,1.68324,1.86647,3.51725,999.0,16,NL,Hunter Stratton,676702,23455,23455
CIN,Reds,1.94092,2.16244,0.0,41.8292,0.14542,3.71839,1.95622,45.5133,200.4,42.5481,23.5674,21.682,4.93966,44.6949,22.9753,0.638735,2.4323,4.2875,1.43965,8.83817,4.54324,1.94535,0.976789,0.223029,0.114648,0.10838168859481812,,0.243143,0.30001,0.715876,4.25675,198.10000000000002,4.306521739130435,196.0,4.260869565217392,0.0631114,0.0756159,3.01561,-1.72818,0.690395,0.0,3.01561,1.72818,4.07947,999.0,18,NL,Kyle Nicolas,693312,27775,27775
WSN,Nationals,1.6575,2.33871,0.0884193,35.5288,0.0,1.65007,0.0,42.0479,180.31,40.2933,22.162,20.389,5.99849,38.824,16.1898,0.718651,1.46735,4.36409,1.3433,8.30995,3.4653,2.39805,1.28393,0.215318,0.0897889,0.1255292296409607,,0.247726,0.291052,0.713757,4.40283,168.0,4.0,167.0,3.9761904761904763,0.0623998,0.0184072,2.02576,-3.32568,0.809996,0.0,2.02576,3.32568,3.92001,999.0,24,NL,Paxton Schultz,687606,25501,25501
COL,Rockies,0.742275,1.33994,0.0,16.7913,0.0,0.841723,0.0,17.5051,77.2547,17.739,9.46443,8.70728,2.2249,16.9195,7.58029,0.450971,0.995639,4.47673,1.44639,8.69894,3.8973,2.23204,1.1439,0.21901,0.0981208,0.12088891118764877,,0.258289,0.313198,0.71404,4.32407,72.80000000000003,4.044444444444446,75.0,4.166666666666667,0.0605051,0.162799,0.552868,0.354709,1.15289,0.0,0.552868,-0.354709,3.46281,999.0,19,NL,Welinton Herrera,700327,sa3016061,sa3016061
MIA,Marlins,1.4036,2.08822,2.39081,18.4349,0.0,0.829072,0.0,30.3266,130.286,31.2512,16.3965,15.0847,4.44546,23.5243,9.7757,0.202516,1.00917,4.47669,1.35284,6.98129,2.90113,2.4064,1.31928,0.180558,0.0750324,0.1055259183049202,,0.261513,0.292857,0.707705,4.55623,111.20000000000002,3.7066666666666674,117.0,3.9,0.0586536,0.121538,2.49434,-1.25981,0.995791,0.897822,2.49434,1.25981,3.67228,999.0,20,NL,Adam Mazur,800049,31900,31900
,,1.40834,1.55804,0.0,33.953,0.0408771,1.33261,4.46026,35.4497,151.893,30.8324,17.8641,16.4349,4.76144,37.525,16.1863,0.495917,1.71525,4.17251,1.32635,9.52688,4.1094,2.31832,1.20884,0.24705,0.106564,0.14048533886671066,,0.230108,0.284293,0.722496,4.27911,142.9,4.082857142857143,136.0,3.8857142857142857,0.0568856,0.0295039,1.42783,-0.1089,0.926688,0.0,1.42783,0.1089,3.76442,999.0,-1,,José Leclerc,600917,14524,14524
CIN,Reds,3.00554,2.55449,0.0018524,46.6409,2.73879,5.51229,0.0,51.5317,222.46,44.2075,27.0917,24.9243,7.09469,55.1824,25.0797,0.431427,3.21569,4.35303,1.34456,9.63759,4.38017,2.20028,1.23909,0.248055,0.112738,0.13531695306301117,,0.22768,0.281397,0.710905,4.43051,249.30000000000004,4.79423076923077,234.0,4.5,0.0531715,0.175978,2.06296,-2.61669,0.602085,0.0,2.06296,2.61669,4.19722,999.0,18,NL,Connor Phillips,683175,27649,27649
STL,Cardinals,0.118335,0.521582,1.55651,1.55651,0.0,0.0,0.0,7.95891,34.5824,8.53986,4.48981,4.13062,1.09869,5.20467,2.6775,0.0565304,0.204577,4.67094,1.40941,5.88548,3.02774,1.94385,1.2424,0.150501,0.0774238,0.07307686656713486,,0.269394,0.292995,0.695052,4.70819,24.500000000000007,3.062500000000001,28.0,3.5,0.0529294,0.0984272,0.834091,0.812367,1.37646,0.499701,0.834091,-0.812367,3.16472,999.0,28,NL,Pete Hansen,677337,sa3020798,sa3020798
MIN,Twins,2.5681,3.19302,2.27954,40.6214,0.0201043,5.46246,1.65111,58.8306,255.382,60.3396,33.3451,30.6775,7.67838,47.3636,21.3271,0.856552,2.51813,4.69309,1.38817,7.24575,3.26266,2.22081,1.17465,0.185462,0.0835108,0.10195089876651764,,0.260605,0.298373,0.681383,4.43765,224.20000000000005,3.8000000000000007,233.0,3.9491525423728815,0.052118,-0.120003,3.23124,-3.0039,0.474012,0.376469,3.23124,3.0039,4.36798,999.0,8,AL,Travis Adams,701519,30180,30180
CLE,Guardians,1.10011,2.27134,2.29828,16.1475,0.0,0.59864,0.0,25.2335,110.54,24.1576,14.1259,12.9958,3.56249,22.3088,12.2109,0.220455,0.741716,4.63521,1.44128,7.95685,4.35525,1.82696,1.27063,0.201817,0.110466,0.09135083854198456,,0.247549,0.287176,0.708791,4.74223,82.4,3.2960000000000003,82.0,3.28,0.0510547,-0.0270065,2.8448,-2.10061,1.0005,0.918057,2.8448,2.10061,3.666,999.0,5,AL,Doug Nikhazy,680951,30142,30142
COL,Rockies,0.0807575,0.805671,1.52214,1.52214,0.0,0.0,0.0,7.7334,33.4498,8.42359,4.94422,4.54868,1.39406,5.67344,2.33796,0.0299835,0.184077,5.29368,1.39157,6.60265,2.72088,2.42666,1.62239,0.16961,0.0698946,0.09971580654382706,,0.272363,0.294612,0.66032,4.98969,32.10000000000001,4.012500000000001,33.0,4.125,0.0503294,0.063128,0.607099,-0.922358,1.35951,0.56273,0.607099,0.922358,3.18732,999.0,19,NL,Sean Sullivan,807743,sa3023162,sa3023162
ATH,Athletics,2.91971,3.12235,0.0,55.9746,5.01397,10.5576,2.36054,60.0633,260.315,53.1234,30.4997,28.0598,7.60721,61.7823,29.4406,1.34602,3.38265,4.20453,1.37462,9.25759,4.41144,2.09854,1.13988,0.237337,0.113096,0.12424088269472122,,0.233518,0.287891,0.72398,4.36382,304.8,5.08,293.0,4.883333333333334,0.0503112,0.138199,2.36704,0.0554749,0.669271,0.0,2.36704,-0.0554749,4.10764,744.4299926757812,10,AL,Elvis Alvarado,665660,21662,21662
BOS,Red Sox,0.852642,0.82046,0.0,12.2325,0.0,0.788182,0.0,13.8438,59.4262,14.4971,7.36233,6.77334,1.60318,10.5658,4.38873,0.349567,0.255048,4.40343,1.36421,6.86893,2.85316,2.40748,1.04225,0.177796,0.0738517,0.10394476354122162,,0.26463,0.302577,0.69246,4.1205,56.6,4.042857142857143,58.0,4.142857142857143,0.049071,0.0511557,0.644236,-0.623876,1.2549,0.0,0.644236,0.623876,3.3268,999.0,3,AL,Jake Bennett,687562,sa3020737,sa3020737
PHI,Phillies,1.66227,1.92395,0.0,37.0022,0.0,3.61002,0.0,38.2947,166.149,36.1566,20.4593,18.8226,5.01895,37.0181,16.4827,0.938593,2.07247,4.42367,1.37458,8.69997,3.87375,2.24588,1.17955,0.2228,0.099204,0.12359622865915298,,0.244973,0.294984,0.705504,4.35921,162.1,4.265789473684211,161.0,4.2368421052631575,0.0481621,0.0397496,1.22419,1.17984,0.811469,0.0,1.22419,-1.17984,3.91804,999.0,26,NL,Zach McCambley,685112,sa3014478,sa3014478
SDP,Padres,0.995831,0.985321,0.00289963,16.6174,0.0,1.31144,0.443851,18.4841,78.7335,18.2082,9.41297,8.65993,2.22376,15.015,5.93799,0.380801,0.798485,4.21656,1.30632,7.31086,2.89124,2.52863,1.08276,0.190706,0.0754189,0.11528745293617249,,0.252902,0.291909,0.700484,4.16783,74.80000000000003,4.155555555555557,77.0,4.277777777777778,0.0474555,0.0414598,1.04264,-1.30339,1.21629,0.0,1.04264,1.30339,3.37828,999.0,29,NL,Jhony Brito,666745,25386,25386
WSN,Nationals,1.40115,1.43911,2.20097,14.1078,0.0,0.769745,0.0,23.5386,103.202,21.5642,12.4702,11.4726,3.09171,22.1391,12.0225,0.351693,1.11795,4.38653,1.42688,8.46488,4.59679,1.84147,1.18212,0.214522,0.116494,0.09802713245153427,,0.239439,0.284934,0.721728,4.6363,92.50000000000001,3.8541666666666674,90.0,3.75,0.0464929,0.177658,0.510895,-0.113319,1.0283,0.869693,0.510895,0.113319,3.62893,999.0,24,NL,Luis Perales,691384,sa3014677,sa3014677
HOU,Astros,3.42392,2.63014,0.0,56.6674,0.0544931,8.72055,1.96174,58.2455,247.943,53.8398,30.5385,28.0954,8.54496,55.7455,21.6277,1.5092,2.98095,4.34126,1.29568,8.61371,3.34188,2.57751,1.32035,0.224832,0.0872285,0.1376037374138832,,0.241073,0.284795,0.707492,4.39565,251.10000000000005,4.329310344827587,246.0,4.241379310344827,0.0455624,-0.132678,1.72429,-2.54937,0.505731,0.0,1.72429,2.54937,4.32569,999.0,21,AL,Enyel De Los Santos,660853,18403,18403
NYM,Mets,0.765203,0.997463,1.30866,16.1745,0.0,1.04713,0.0,21.3446,93.4379,19.7883,10.7918,9.92849,2.45835,20.5324,10.4704,0.182957,1.06638,4.18637,1.41763,8.65755,4.41486,1.961,1.03657,0.219744,0.112057,0.10768711566925049,,0.241612,0.294176,0.725915,4.33,91.80000000000001,4.371428571428572,92.0,4.380952380952381,0.0454979,0.0498183,1.87419,-1.31451,1.13352,0.378315,1.87419,1.31451,3.48864,999.0,25,NL,Jonathan Pintaro,702752,33980,33980
ATL,Braves,0.61653,0.733796,0.139412,14.7604,0.0248015,1.13468,0.0,17.73,75.5745,16.9769,8.71508,8.01787,2.16348,17.1043,6.27173,0.43556,0.731415,4.06998,1.31126,8.68235,3.18361,2.7272,1.09821,0.226323,0.0829874,0.14333593845367432,,0.24758,0.300453,0.71878,3.977,81.40000000000002,4.522222222222223,81.0,4.5,0.0451977,0.055929,1.17699,-0.52858,1.24485,0.0612926,1.17699,0.52858,3.3402,999.0,16,NL,José Suarez,660761,19911,19911
ATL,Braves,1.15367,1.21711,0.0,30.0055,0.0,1.42234,0.0,30.6502,130.796,26.86,14.6735,13.4996,3.71262,31.9195,13.1591,0.361499,1.58488,3.96398,1.30567,9.3727,3.864,2.42565,1.09016,0.24404,0.100608,0.14343198388814926,,0.231447,0.287831,0.727873,4.07011,133.0,4.290322580645161,126.0,4.064516129032258,0.0443564,0.14704,1.17933,-1.98484,1.05708,0.0,1.17933,1.98484,3.59056,999.0,16,NL,Hayden Harris,802686,31913,31913
WSN,Nationals,1.35558,1.399,0.0,30.9354,0.587517,4.47248,1.13884,31.3758,139.769,30.5251,16.4314,15.1169,2.54437,27.0958,16.1084,0.869341,1.83195,4.33621,1.48629,7.7723,4.62063,1.68209,0.729842,0.193861,0.11525,0.0786108523607254,,0.250558,0.303517,0.701211,4.17755,132.89999999999998,4.2870967741935475,137.0,4.419354838709677,0.0441905,0.0377331,4.56768,-3.51309,0.930794,0.0,4.56768,3.51309,3.75894,999.0,24,NL,Cionel Pérez,672335,19614,19614
MIL,Brewers,1.00887,0.503547,0.0,20.3201,0.0,0.865038,0.0,23.894,101.453,22.7187,12.0433,11.0799,2.78738,19.9989,8.11855,0.824787,1.08371,4.17338,1.29058,7.53286,3.05796,2.46336,1.0499,0.197126,0.0800232,0.11710267513990402,,0.246272,0.28693,0.697753,4.13308,97.90000000000002,4.0791666666666675,98.0,4.083333333333333,0.0439029,0.0594647,1.11983,-0.383162,1.16373,0.0,1.11983,0.383162,3.44836,999.0,23,NL,Easton McGee,668834,22176,22176
CLE,Guardians,0.846189,1.16706,0.0,15.2451,0.0,0.886208,0.0,15.9354,68.8377,14.3531,7.94314,7.30768,1.927,16.8781,7.36042,0.402056,0.752268,4.12724,1.3626,9.53243,4.15703,2.29309,1.08833,0.245187,0.106924,0.1382625624537468,,0.236361,0.296424,0.724158,4.11616,71.4,4.4625,68.0,4.25,0.0438284,0.0153907,0.671434,-1.68387,1.21318,0.0,0.671434,1.68387,3.38243,999.0,5,AL,Franco Aleman,680916,sa3018178,sa3018178
MIN,Twins,1.95457,2.46593,1.49255,31.9534,0.0,1.84467,0.0,40.0616,173.375,40.0353,21.9082,20.1555,5.44421,34.3853,14.198,0.816991,2.56234,4.52802,1.35375,7.72481,3.18964,2.42184,1.22307,0.19833,0.0818919,0.11643760651350021,,0.25563,0.296195,0.693503,4.44026,155.5,3.8875,160.0,4.0,0.0438246,-0.0698332,1.20654,-0.1921,0.793306,0.317595,1.20654,0.1921,3.94226,999.0,8,AL,John Klein,804619,sa3020405,sa3020405
LAD,Dodgers,2.13082,2.21918,0.0,34.8299,0.237979,4.40961,2.32885,35.4397,153.149,31.9579,18.087,16.6401,4.58408,36.2385,16.314,0.324739,1.74779,4.22578,1.36209,9.20284,4.14298,2.22131,1.16414,0.236622,0.106524,0.13009818643331528,,0.236572,0.290393,0.721192,4.30054,148.3,4.2371428571428575,144.0,4.114285714285714,0.0437323,0.0295027,1.13986,-0.340041,0.84511,0.0,1.13986,0.340041,3.87319,999.0,22,NL,Edgardo Henriquez,683618,26944,26944
CHW,White Sox,1.39171,1.83437,0.0,31.2603,0.0,1.94155,0.0,34.1793,145.752,34.9658,18.0298,16.5874,4.64538,27.4874,9.87362,0.726053,1.45042,4.36776,1.31189,7.23791,2.59989,2.78393,1.22321,0.188591,0.0677427,0.12084811925888062,,0.260109,0.296402,0.699334,4.2875,128.10000000000002,3.7676470588235302,134.0,3.9411764705882355,0.043458,-0.0237762,1.9074,2.05387,0.986124,0.0,1.9074,-2.05387,3.68517,999.0,4,AL,Jedixson Paez,699151,sa3016264,sa3016264
TBR,Rays,0.902362,1.46468,1.65042,16.0206,0.0,1.07805,0.30955,26.5207,114.807,26.6138,13.3648,12.2956,3.6716,21.9168,9.21301,0.208182,1.80539,4.17261,1.3509,7.43762,3.1265,2.37889,1.24598,0.1909,0.0802474,0.11065277457237244,,0.256422,0.293376,0.731982,4.52848,95.40000000000002,3.533333333333334,98.0,3.6296296296296298,0.0433361,0.225992,3.14023,-2.28871,1.11322,0.533639,3.14023,2.28871,3.51571,999.0,12,AL,Joe Rock,697812,30016,30016
LAA,Angels,1.92684,3.09535,6.06607,9.26471,0.0,0.0929797,1.60272,37.7583,169.129,38.8403,23.8694,21.9599,6.06751,28.7184,17.5385,0.272635,2.87366,5.23433,1.49315,6.84526,4.18045,1.63745,1.44624,0.169802,0.103699,0.06610266864299774,,0.26117,0.287655,0.678915,5.32478,100.99999999999997,2.6578947368421044,107.0,2.8157894736842106,0.0431505,-0.0616292,1.4865,0.793167,0.671806,1.66265,1.4865,-0.793167,4.10426,999.0,1,AL,Sam Aldegheri,691951,26443,26443
STL,Cardinals,0.657381,0.777661,0.326315,14.0481,0.0,1.09305,0.0,15.5505,66.3604,14.9708,7.82847,7.2022,1.90569,13.6015,5.35134,0.386995,0.786249,4.16833,1.30684,7.87198,3.09713,2.5417,1.10294,0.204964,0.0806406,0.12432362139225006,,0.248589,0.292181,0.707689,4.163,68.80000000000001,4.300000000000001,68.0,4.25,0.0430613,0.0368532,1.17382,-1.48481,1.27104,0.0,1.17382,1.48481,3.30528,999.0,28,NL,Brycen Mautz,802408,sa3020710,sa3020710
NYY,Yankees,3.02527,2.64428,0.0,61.5538,0.618135,11.059,1.55519,62.9694,270.468,66.4424,30.9032,28.4309,6.20204,36.6729,18.1308,1.72255,2.65369,4.06353,1.34308,5.24153,2.59137,2.02269,0.886435,0.135591,0.0670348,0.06855589151382446,,0.266106,0.291286,0.707205,4.24097,280.80000000000007,4.457142857142858,297.0,4.714285714285714,0.0423342,0.196311,1.52128,0.896278,0.728165,0.0,1.52128,-0.896278,4.02911,999.0,9,AL,Tim Hill,657612,16814,16814
CLE,Guardians,1.89546,2.48794,0.0,38.5983,0.0643302,4.4281,2.09118,39.5801,171.898,37.3237,20.1802,18.5658,4.51576,36.9145,16.8312,1.02019,2.56518,4.22162,1.36823,8.39386,3.82719,2.19322,1.02682,0.214746,0.0979137,0.11683222651481628,,0.244743,0.295376,0.71028,4.22318,168.3,4.2075000000000005,165.0,4.125,0.0415453,0.0384751,2.36442,-2.86703,0.829759,0.0,2.36442,2.86703,3.89365,999.0,5,AL,Colin Holderman,670059,22361,22361
CLE,Guardians,0.495698,0.499117,0.000147195,12.0411,0.0,0.779206,0.486199,12.6676,54.4764,11.5698,6.65423,6.12189,1.66129,12.3642,5.46208,0.264385,0.581627,4.34943,1.34452,8.78441,3.88065,2.26364,1.1803,0.226964,0.100265,0.1266993284225464,,0.238885,0.287979,0.705672,4.31921,50.39999999999999,3.8769230769230765,49.0,3.769230769230769,0.0414574,-0.0210645,0.794685,-0.463605,1.28537,0.0,0.794685,0.463605,3.28618,999.0,5,AL,Carlos Hernández,672578,22713,22713
NYY,Yankees,0.110235,0.137522,0.2938,5.74747,0.0,0.8203,0.0,6.93212,29.3488,6.35156,3.28416,3.02143,0.74697,6.48622,2.68929,0.172031,0.135462,3.92274,1.3042,8.4211,3.49152,2.41187,0.969795,0.221005,0.0916321,0.12937290966510773,,0.239464,0.290531,0.720027,3.88706,30.9,4.414285714285714,29.0,4.142857142857143,0.0408478,0.0676246,0.821845,-0.475124,1.41738,0.172692,0.821845,0.475124,3.11016,999.0,9,AL,Elmer Rodríguez,695684,sa3019459,sa3019459
LAA,Angels,2.00564,2.59448,0.238422,53.5302,0.165144,8.32749,0.882467,59.4396,253.591,60.6582,31.3411,28.8338,8.00091,46.3186,17.687,0.915875,2.27707,4.36586,1.31807,7.0133,2.67807,2.61879,1.21145,0.182651,0.0697461,0.11290450394153595,,0.259637,0.29367,0.70005,4.33412,243.60000000000005,4.128813559322035,255.0,4.322033898305085,0.0408242,-0.0243545,2.5033,-0.947136,0.659031,0.0,2.5033,0.947136,4.12129,999.0,1,AL,Brent Suter,608718,13942,13942
PHI,Phillies,0.163583,1.0199,2.02684,2.02684,0.0,0.0,0.0,10.2307,45.1088,10.6013,6.14348,5.652,1.50701,7.20183,4.08963,0.0727497,0.646363,4.97208,1.43596,6.33546,3.59766,1.761,1.32572,0.159655,0.0906616,0.06899316608905792,,0.262586,0.287214,0.679388,5.03094,19.799999999999997,1.9799999999999998,23.0,2.3,0.0405679,0.0393465,0.891406,0.597409,1.3169,0.61584,0.891406,-0.597409,3.24414,999.0,26,NL,Jean Cabrera,691893,sa3015433,sa3015433
CHC,Cubs,0.823228,1.30111,0.0,16.6189,0.0,1.07414,0.0,17.5138,76.4188,15.5571,8.66904,7.97552,1.87669,17.6486,9.14575,0.447258,0.750707,4.09845,1.41048,9.06925,4.69981,1.92971,0.964392,0.230946,0.119679,0.11126647144556046,,0.233863,0.291091,0.726318,4.20795,77.00000000000003,4.2777777777777795,74.0,4.111111111111111,0.0392523,0.0414598,0.399521,-1.11392,1.18613,0.0,0.399521,1.11392,3.4185,999.0,17,NL,Riley Martin,702303,sa3017601,sa3017601
HOU,Astros,1.8922,2.24185,0.0,48.1231,0.0530963,6.04966,0.930995,51.6911,223.502,48.034,28.1055,25.857,7.48836,50.2899,22.2728,1.54156,2.77439,4.502,1.36013,8.75604,3.87795,2.25791,1.30381,0.225009,0.0996536,0.12535498291254044,,0.24204,0.288218,0.705435,4.52629,222.90000000000003,4.286538461538462,218.0,4.1923076923076925,0.0388713,-0.140237,1.83964,-1.01421,0.611053,0.0,1.83964,1.01421,4.18526,999.0,21,AL,Nate Pearson,663878,20160,20160
DET,Tigers,0.572997,1.2204,0.0,15.5437,0.0,0.7896,0.338213,15.5006,67.8351,15.2299,7.7807,7.15824,1.43827,13.0903,6.20029,0.174753,1.2982,4.15624,1.38254,7.60054,3.60003,2.11124,0.835091,0.192973,0.0914024,0.10157008469104767,,0.252416,0.301075,0.70298,4.10364,76.10000000000001,4.7562500000000005,76.0,4.75,0.038871,0.027312,1.23333,-2.31585,1.25769,0.0,1.23333,2.31585,3.32308,999.0,6,AL,Drew Sommers,805427,32026,32026
TBR,Rays,0.899495,0.888762,0.0,12.3529,0.0,0.99741,0.0,12.8174,55.6582,10.9575,6.38751,5.87651,1.45839,14.136,6.60842,0.322928,0.79361,4.12631,1.37048,9.92588,4.64024,2.13909,1.02404,0.253979,0.118732,0.13524651527404785,,0.22707,0.290834,0.720065,4.14105,63.300000000000004,4.86923076923077,60.0,4.615384615384615,0.0382301,0.0812782,0.662534,-1.58366,1.24546,0.0,0.662534,1.58366,3.33939,999.0,12,AL,Evan Reifert,682126,sa3014860,sa3014860
