Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
STL,Cardinals,26.0,96.3591,108.882,20.4909,11.7361,3.75111,0.0842437,4.91938,12.7289,15.4374,11.0429,0.40011,35.7848,0.625827,0.772491,0.0815455,1.24248,0.660465,0.203955,0.212651,0.295584,0.406486,0.70207,0.306667,0.101421,0.328657,0.308592,0.193835,2.97678,0.275956,,,12.0859,-0.907181,-0.08,-0.0769509,-0.0769509,0.216499,-0.8352406248450279,-0.5679879933595657,94.2419,112.5,4.326923076,112.5,4.326923076,653.1400146484375,0.20930233,2B/3B,/players/nolan-gorman/22263/stats/batting,2B/3B,28.0,28.0,NL,Nolan Gorman,669357,22263,22263
PIT,Pirates,35.0,139.101,149.34,37.5316,29.2814,6.88922,0.523513,0.837519,17.4297,12.1862,7.10731,0.225405,25.7044,1.5164,0.942912,0.672872,3.256,6.18797,1.74075,0.269816,0.310461,0.344933,0.655394,0.290977,0.0475914,0.17212,0.276501,0.0751168,5.74492,0.323291,,,14.6754,-3.1457,0.77,0.311656,0.311656,0.213757,-3.3504907488822937,0.6038081347942352,79.725,142.0,4.057142857,142.0,4.057142857,672.4199829101562,0.00431034,OF,/players/jake-mangum/26202/stats/batting,OF,27.0,27.0,NL,Jake Mangum,663968,26202,26202
LAD,Dodgers,19.0,76.0201,84.8966,19.2962,13.7937,3.69136,0.337616,1.47351,10.3586,8.46917,5.4111,0.137218,11.4654,0.707381,0.555326,0.879999,1.92669,1.10968,0.359162,0.25383,0.307334,0.369419,0.676753,0.298853,0.0637375,0.135051,0.471951,0.115589,4.62194,0.28007,,,8.88522,-1.24568,0.32,-0.0340223,-0.0340223,0.213116,-1.3301438502967358,0.6738739609718323,87.3772,71.3,3.752631578,71.3,3.752631578,999.0,0.01639344,SS,/players/miguel-rojas/7802/stats/batting,SS,22.0,22.0,NL,Miguel Rojas,500743,7802,7802
PIT,Pirates,22.0,81.5066,91.7515,19.8249,14.091,3.80262,0.362393,1.56892,10.7375,8.37187,8.4803,0.0673639,20.6648,0.764827,0.59244,0.407292,1.59054,1.96622,0.622882,0.243231,0.318248,0.356525,0.674772,0.301796,0.0924269,0.225226,0.410374,0.113294,5.04112,0.304952,,,9.82174,-1.12715,0.13,0.00898729,0.00898729,0.212936,-1.4354623751714826,0.554382711648941,86.9836,88.4,4.018181818,88.4,4.018181818,735.5399780273438,0.01098901,3B/SS,/players/jared-triolo/25807/stats/batting,3B/SS,27.0,27.0,NL,Jared Triolo,669707,25807,25807
CIN,Reds,41.0,162.904,176.768,41.3908,26.689,7.46321,0.674945,6.5636,22.9351,21.6396,11.0121,0.289931,38.5165,1.49641,1.09394,0.261067,3.14262,4.60278,1.32702,0.254081,0.305367,0.429054,0.734421,0.319001,0.062297,0.217894,0.285906,0.174974,5.20612,0.292868,,,21.3905,0.296428,-1.14,0.159606,0.159606,0.207715,-0.789307028055191,-2.9094600677490234,95.5616,201.1,4.904878048,201.1,4.904878048,147.7100067138672,0.01492537,3B/OF,/players/noelvi-marte/26517/stats/batting,3B/OF,18.0,18.0,NL,Noelvi Marte,682622,26517,26517
DET,Tigers,23.0,89.3605,100.707,17.9054,10.1718,3.56148,0.38972,3.7824,12.5254,11.5638,9.12249,0.174255,35.9314,1.59187,0.533442,0.0991285,1.08079,2.0667,0.630378,0.200372,0.284467,0.375932,0.660399,0.291704,0.0905841,0.35679,0.253886,0.17556,5.38003,0.281446,,,9.95573,-2.0619,0.0,0.039804,0.039804,0.204015,-1.8915495574474335,0.3131808042526245,83.7022,95.0,4.130434782,95.0,4.130434782,999.0,0.03030303,OF,/players/james-outman/24770/stats/batting,OF,6.0,6.0,AL,James Outman,681546,24770,24770
LAA,Angels,39.0,151.594,166.716,38.0537,27.2066,6.84528,0.513564,3.48832,18.0223,16.6399,11.475,0.200626,31.0096,2.20498,1.18357,0.258605,3.51325,1.92046,0.558415,0.251025,0.310793,0.371989,0.682782,0.302311,0.0688298,0.186003,0.370048,0.120964,4.11478,0.292236,,,17.9162,-1.97832,-0.44,-0.0676336,-0.0676336,0.195074,-2.013887993991375,-2.0087613463401794,90.0791,155.0,3.974358974,155.0,3.974358974,999.0,0.03508772,2B,/players/vaughn-grissom/26031/stats/batting,2B,1.0,1.0,AL,Vaughn Grissom,687093,26031,26031
STL,Cardinals,17.0,66.9481,74.2376,16.4597,11.0766,2.90602,0.285563,2.1915,8.76153,8.69066,5.64985,0.022883,15.3733,0.968111,0.53625,0.135297,1.49381,0.557901,0.184494,0.245858,0.31143,0.395999,0.707429,0.311635,0.076105,0.207083,0.36751,0.150141,3.82705,0.285825,,,8.53968,-0.31925,-0.37,-0.0605435,-0.0605435,0.186263,-0.2782769650220871,-0.296543225646019,97.5751,73.0,4.294117647,73.0,4.294117647,999.0,0.01492537,3B,/players/ramon-urias/18795/stats/batting,3B,28.0,28.0,NL,Ramón Urías,602104,18795,18795
ARI,Diamondbacks,18.0,64.0587,70.6006,15.3748,10.8114,2.66758,0.206584,1.68924,7.50447,8.12879,3.81336,0.028865,17.1983,0.748185,0.552662,0.510918,1.44871,0.350687,0.116223,0.240011,0.28821,0.367214,0.655424,0.288526,0.0540132,0.2436,0.221729,0.127203,3.56639,0.299308,,,6.79733,-1.62759,0.0,-0.0610744,-0.0610744,0.185105,-1.856818176805973,1.3888888359069824,78.9701,62.5,3.472222222,62.5,3.472222222,999.0,0.0,C,/players/james-mccann/12859/stats/batting,C,15.0,15.0,NL,James McCann,543510,12859,12859
PHI,Phillies,19.0,77.2619,84.755,17.994,11.7955,2.7001,0.564288,2.93407,11.2194,8.77346,5.15864,0.0553382,26.6839,0.791272,0.4832,1.05996,1.18584,3.21175,0.879677,0.232896,0.286085,0.396377,0.682462,0.29808,0.0608654,0.314836,0.193324,0.163482,6.76875,0.312919,,,8.81722,-1.29676,0.68,0.181742,0.181742,0.184648,-1.380424052476883,0.4474542438983917,84.7607,87.3,4.594736842,87.3,4.594736842,999.0,0.02238806,OF,/players/derek-hill/16947/stats/batting,OF,26.0,26.0,NL,Derek Hill,656537,16947,16947
MIN,Twins,38.0,140.302,157.212,29.0936,18.8883,5.6678,0.589129,3.94839,17.5731,14.6611,13.4001,0.00155954,44.6676,1.65903,0.995831,0.854731,2.34774,2.67549,1.02064,0.207364,0.282384,0.340585,0.62297,0.278353,0.0852361,0.284124,0.299997,0.133221,4.9222,0.271307,,,13.8384,-4.92202,-0.18,-0.071916,-0.071916,0.182424,-4.885056361556053,1.07661372423172,73.9821,131.0,3.447368421,131.0,3.447368421,999.0,0.0,SS/OF,/players/ryan-kreidler/25867/stats/batting,SS/OF,8.0,8.0,AL,Ryan Kreidler,668952,25867,25867
TEX,Rangers,26.0,100.795,110.281,22.2154,14.4533,4.41735,0.840707,2.50404,12.9581,10.0763,7.87412,0.11556,29.9105,0.512132,0.647968,0.451596,1.39792,3.61642,0.686886,0.220402,0.278629,0.355437,0.634066,0.279575,0.0714007,0.271221,0.263256,0.135035,6.53948,0.285554,,,9.81668,-3.34336,0.0,0.315423,0.315423,0.181794,-2.667573720216751,0.5279402136802673,77.013,99.5,3.826923076,99.5,3.826923076,999.0,0.0,2B/OF,/players/cameron-cauley/29710/stats/batting,2B/OF,13.0,13.0,AL,Cam Cauley,695508,29710,29710
MIA,Marlins,21.0,76.6885,87.0857,18.4376,12.9287,3.52006,0.274,1.7149,9.38707,8.81714,6.75335,0.100689,18.9636,2.77502,0.590412,0.278502,1.95483,0.599836,0.208592,0.240422,0.322162,0.360554,0.682716,0.306213,0.0775483,0.217758,0.356122,0.120132,3.7286,0.295453,,,9.63445,-0.75767,-0.42,-0.0874932,-0.0874932,0.179442,-1.089774176478386,0.029522091150283813,90.4842,86.1,4.1,86.1,4.1,999.0,0.15789474,2B/SS,/players/leo-jimenez/23782/stats/batting,2B/SS,20.0,20.0,NL,Leo Jiménez,677870,23782,23782
CHW,White Sox,21.0,80.5102,87.8829,20.2803,12.7696,3.90144,0.384318,3.22492,10.5815,10.9354,5.55813,0.226224,20.1394,0.959535,0.631741,0.223304,1.54316,0.757083,0.236257,0.251897,0.305705,0.430071,0.735776,0.319114,0.0632447,0.229162,0.275983,0.178174,4.2033,0.29519,,,10.6427,0.155428,-0.01,-0.0496952,-0.0496952,0.178965,0.21897801384329796,-1.5871604774147272,102.598,93.7,4.461904761,93.7,4.461904761,572.469970703125,0.35964912,OF,/players/austin-hays/19363/stats/batting,OF,4.0,4.0,AL,Austin Hays,669720,19363,19363
ATH,Athletics,32.0,125.6,138.878,31.196,18.9241,7.38873,0.178398,4.70472,16.8193,17.4531,10.929,0.187474,24.1294,1.00697,1.18044,0.16124,2.52364,0.465548,0.184133,0.248376,0.310937,0.422418,0.733355,0.319641,0.0786955,0.173745,0.452936,0.174042,2.73028,0.270467,,,16.8776,0.30499,-0.07,-0.149189,-0.149189,0.17825,-0.08880536630749702,-3.1065116599202156,100.369,150.9,4.715625,150.9,4.715625,999.0,0.17142857,OF,/players/carlos-cortes/21842/stats/batting,OF,10.0,10.0,AL,Carlos Cortes,666126,21842,21842
LAA,Angels,49.0,192.815,209.387,42.0658,28.9874,6.77777,0.691453,5.60914,23.4276,19.4507,11.9815,0.161052,57.981,2.91351,1.05332,0.623405,3.65558,6.73846,1.73943,0.218166,0.272848,0.347762,0.62061,0.274559,0.0572216,0.276908,0.206645,0.129596,5.61327,0.279836,,,17.7864,-7.20016,0.33,0.389621,0.389621,0.17687,-6.770263373851776,1.0447386801242828,70.9407,177.3,3.618367346,177.3,3.618367346,999.0,0.0195122,2B/3B,/players/oswald-peraza/22823/stats/batting,2B/3B,1.0,1.0,AL,Oswald Peraza,672724,22823,22823
TBR,Rays,22.0,84.1759,92.5675,19.3537,12.249,4.1206,0.226033,2.75813,10.4961,10.5891,6.81342,0.116627,20.5457,0.535141,0.61313,0.429937,1.3614,1.71365,0.605512,0.22992,0.289809,0.382542,0.67235,0.295072,0.0736049,0.221954,0.331623,0.152621,4.38823,0.269912,,,9.40405,-1.64223,0.89,-0.0138316,-0.0138316,0.176468,-1.6056451294571161,0.04558718204498291,85.3862,87.2,3.963636363,87.2,3.963636363,999.0,0.0,OF,/players/victor-mesa-jr/25999/stats/batting,OF,12.0,12.0,AL,Victor Mesa Jr.,683748,25999,25999
STL,Cardinals,34.0,130.418,147.485,28.3391,20.658,5.35249,0.571665,1.757,17.3529,9.50055,11.3026,0.141399,33.9695,2.1498,1.09816,2.51662,2.22817,8.3919,1.68134,0.217294,0.288279,0.307518,0.595797,0.269225,0.0766351,0.230324,0.332727,0.0902237,6.8233,0.277504,,,11.8898,-5.70996,1.12,0.797159,0.797159,0.175292,-4.7111217975616455,1.6446913480758667,69.1206,114.4,3.364705882,114.4,3.364705882,391.1300048828125,0.00480769,OF,/players/victor-scott-ii/31349/stats/batting,OF,28.0,28.0,NL,Victor Scott II,687363,31349,31349
CHC,Cubs,28.0,104.392,119.747,23.7282,14.4449,4.75465,0.132052,4.39659,14.3447,15.4063,12.6933,0.351932,30.6958,1.74873,0.74228,0.171187,2.16249,0.332381,0.111634,0.2273,0.319213,0.401725,0.720938,0.318158,0.106001,0.256339,0.413519,0.174425,2.55205,0.276002,,,14.4086,0.118881,-0.25,-0.134184,-0.134184,0.175134,0.09745751321315765,-2.2629477977752686,101.599,127.5,4.553571428,127.5,4.553571428,999.0,0.11413043,OF,/players/michael-conforto/16376/stats/batting,OF,17.0,17.0,NL,Michael Conforto,624424,16376,16376
DET,Tigers,15.0,58.4869,65.4598,13.1339,8.32143,2.73095,0.337968,1.74357,8.0921,6.46818,5.89646,0.104269,16.3924,0.473275,0.442956,0.160274,0.768935,1.71452,0.503729,0.224562,0.29868,0.372246,0.670926,0.296595,0.0900775,0.250419,0.359708,0.147685,5.75461,0.279217,,,6.73103,-1.08043,0.1,0.0550366,0.0550366,0.174797,-0.9405398517847061,0.3314814642071724,87.0751,61.3,4.086666666,61.3,4.086666666,745.6900024414062,0.0,OF,/players/parker-meadows/23800/stats/batting,OF,6.0,6.0,AL,Parker Meadows,678009,23800,23800
ATL,Braves,13.0,51.977,56.5212,12.8248,8.52102,2.08501,0.445091,1.77372,7.62726,6.14199,3.47368,0.0618608,14.1922,0.567747,0.321128,0.181642,0.864825,1.90231,0.470948,0.246741,0.299368,0.406356,0.705724,0.308082,0.0614579,0.251095,0.24476,0.159616,6.58469,0.304168,,,6.33877,-0.406028,0.7,0.11748,0.11748,0.17195,-0.3884405568242073,0.24861109256744385,92.5993,61.2,4.707692307,61.2,4.707692307,999.0,0.05194805,OF,/players/eli-white/19346/stats/batting,OF,16.0,16.0,NL,Eli White,642201,19346,19346
ATL,Braves,16.0,62.8552,68.4204,14.483,9.11778,2.92692,0.472827,1.9655,9.92233,6.32733,3.89363,0.0565276,19.0691,0.4449,0.408546,0.625717,0.659063,4.93963,1.04303,0.230419,0.278416,0.385841,0.664258,0.289774,0.0569074,0.278705,0.204185,0.155422,8.22156,0.29642,,,6.65675,-1.508,-0.06,0.482758,0.482758,0.171662,-1.1461639702320099,0.6163284815847874,80.3158,61.6,3.85,61.6,3.85,999.0,0.125,SS,/players/jorge-mateo/17273/stats/batting,SS,16.0,16.0,NL,Jorge Mateo,622761,17273,17273
CIN,Reds,32.0,124.045,135.291,29.7343,21.5704,4.75164,0.935265,2.47692,15.2016,12.6574,9.09356,0.162405,24.8299,0.893999,0.952746,0.305767,2.61832,2.48915,0.773151,0.239705,0.294267,0.352993,0.64726,0.286455,0.0672146,0.183529,0.366234,0.113289,5.24751,0.279015,,,12.7983,-3.3463,1.09,0.00727657,0.00727657,0.171381,-4.292160478420556,1.583827167749405,73.725,114.0,3.5625,114.0,3.5625,999.0,0.0,3B,/players/kebryan-hayes/18577/stats/batting,3B,18.0,18.0,NL,Ke'Bryan Hayes,663647,18577,18577
WSN,Nationals,20.0,78.7606,84.3797,19.6221,13.0972,3.54605,0.262868,2.71592,9.51378,10.8594,4.32825,0.11319,22.8166,0.636778,0.546461,0.107633,1.59271,0.794672,0.28212,0.249136,0.291758,0.404283,0.696042,0.302954,0.051295,0.270404,0.189697,0.155148,3.96473,0.31439,,,9.11191,-0.9573,-0.29,-0.0551881,-0.0551881,0.167179,-1.1120237112045288,0.01864197850227356,89.6445,89.7,4.485,89.7,4.485,710.1199951171875,0.06034483,3B,/players/brady-house/29993/stats/batting,3B,24.0,24.0,NL,Brady House,691781,29993,29993
HOU,Astros,29.0,112.579,127.716,23.3099,13.6525,5.01157,0.170219,4.47563,15.2418,14.2232,12.7104,0.139313,38.7296,1.26838,0.794565,0.3634,1.73565,2.05156,0.622462,0.207054,0.2928,0.373861,0.666661,0.295433,0.0995215,0.303249,0.328184,0.166807,4.37576,0.268416,,,13.0121,-2.22846,-0.75,0.00338451,0.00338451,0.161032,-1.9339342908933759,-1.0331317782402039,87.109,110.9,3.824137931,110.9,3.824137931,999.0,0.01941748,OF,/players/taylor-trammell/19960/stats/batting,OF,21.0,21.0,AL,Taylor Trammell,666211,19960,19960
KCR,Royals,31.0,120.619,133.978,28.1426,19.3289,5.7983,0.763542,2.2518,15.0671,11.3746,8.54183,0.160407,27.646,1.26448,0.795066,2.75773,2.57127,2.69441,0.901377,0.233317,0.289199,0.350055,0.639254,0.283056,0.0637553,0.206346,0.308972,0.116737,5.49467,0.282908,,,12.3046,-3.68329,0.25,0.00823092,0.00823092,0.158653,-3.942500597797334,0.7283950448036194,74.9405,110.6,3.567741935,110.6,3.567741935,999.0,0.0,OF,/players/kyle-isbel/21614/stats/batting,OF,7.0,7.0,AL,Kyle Isbel,664728,21614,21614
KCR,Royals,23.0,89.0827,99.4986,21.5614,14.6922,4.40148,0.575332,1.89238,11.1601,10.2534,8.00931,0.0917387,14.8147,1.12414,0.803426,0.479083,1.97382,0.847566,0.304386,0.242038,0.309988,0.368093,0.67808,0.300743,0.0804967,0.148893,0.540633,0.126055,4.18013,0.268779,,,10.566,-1.30735,-0.63,-0.0851372,-0.0851372,0.156158,-1.5911008715629578,-0.4170370399951935,87.1375,99.2,4.313043478,99.2,4.313043478,999.0,0.01438849,2B/3B,/players/nick-loftin/27630/stats/batting,2B/3B,7.0,7.0,AL,Nick Loftin,679845,27630,27630
DET,Tigers,14.0,56.2898,62.4386,13.4621,8.34066,2.63864,0.397892,2.08491,8.06565,7.08902,5.02802,0.0757174,12.1782,0.427852,0.51004,0.182894,0.830663,1.37351,0.392864,0.239157,0.303875,0.411287,0.715163,0.312156,0.0805274,0.195042,0.412872,0.17213,5.58011,0.267467,,,7.20879,-0.242137,0.04,0.037511,0.037511,0.155625,-0.12369028106331825,-0.56699588149786,97.806,61.2,4.371428571,61.2,4.371428571,748.5399780273438,0.01136364,OF,/players/wenceel-perez/22857/stats/batting,OF,6.0,6.0,AL,Wenceel Pérez,672761,22857,22857
MIN,Twins,11.0,40.6639,44.6404,9.78184,6.65833,1.67322,0.19402,1.25627,5.42548,4.69031,3.08019,0.0326808,9.49315,0.524341,0.263983,0.107949,0.804157,0.936275,0.308998,0.240553,0.300598,0.383925,0.684524,0.301557,0.0690001,0.212658,0.324465,0.143372,5.17997,0.282505,,,4.76998,-0.557049,0.0,0.00373538,0.00373538,0.155611,-0.5223985142074525,0.46682098507881165,89.9839,44.1,4.009090909,44.1,4.009090909,999.0,0.0,SS,/players/kaelen-culpepper/sa3025360/stats/batting,SS,8.0,,AL,Kaelen Culpepper,701785,sa3025360,sa3025360
TBR,Rays,26.0,98.7372,110.293,23.128,15.4048,4.67223,0.193883,2.85707,13.131,11.6911,9.70262,0.242278,24.3269,1.0838,0.616845,0.152706,1.55827,3.63758,1.03968,0.234238,0.30792,0.372293,0.680213,0.301537,0.0879712,0.220566,0.398843,0.138055,5.07071,0.280877,,,11.7834,-1.3781,0.14,0.155861,0.155861,0.15455,-1.162171944975853,-1.2471252530813217,89.8444,110.3,4.242307692,110.3,4.242307692,999.0,0.03030303,OF,/players/jake-fraley/19260/stats/batting,OF,12.0,12.0,AL,Jake Fraley,641584,19260,19260
ARI,Diamondbacks,17.0,66.7801,73.6263,16.6517,11.4101,3.11334,0.546116,1.58211,9.0014,7.89294,5.51422,0.0217662,17.2022,0.642869,0.436406,0.252736,1.38788,1.25813,0.377332,0.249351,0.310858,0.383402,0.69426,0.306505,0.0748946,0.233642,0.320554,0.134051,5.49777,0.311148,,,8.16284,-0.623141,0.0,0.000190144,0.000190144,0.1542,-0.7983123016456375,-0.0734567940235138,91.033,84.3,4.958823529,84.3,4.958823529,999.0,0.04444444,OF,/players/tommy-troy/33279/stats/batting,OF,15.0,15.0,NL,Tommy Troy,694371,33279,33279
PIT,Pirates,9.0,30.8352,34.1628,7.20204,4.87826,1.38406,0.0771682,0.862553,3.74297,3.67643,2.85043,0.0402291,9.38086,0.247671,0.180543,0.048974,0.631914,0.142044,0.0523795,0.233566,0.301935,0.367376,0.669311,0.296805,0.0834367,0.274593,0.303856,0.13381,3.03838,0.30519,,,3.51866,-0.558058,0.38,-0.0362478,-0.0362478,0.149117,-0.7124475389719009,1.0744444131851196,83.6347,29.5,3.277777777,29.5,3.277777777,999.0,0.0,C/1B,/players/rafael-flores/31991/stats/batting,C/1B,27.0,27.0,NL,Rafael Flores Jr.,804668,31991,31991
TOR,Blue Jays,18.0,70.0876,78.8578,15.6893,9.28971,3.10146,0.145324,3.15278,9.63376,9.79777,6.95412,0.433376,21.4679,1.29644,0.419952,0.0997087,1.22907,0.661172,0.220226,0.223853,0.303967,0.407201,0.711168,0.310831,0.0881856,0.272235,0.323932,0.183349,3.71471,0.273204,,,9.01971,-0.390552,0.0,-0.051657,-0.051657,0.147134,-0.25978589430451393,-1.1008230447769165,97.7571,82.4,4.577777777,82.4,4.577777777,999.0,0.55555556,1B/DH,/players/sean-keys/35094/stats/batting,1B/DH,14.0,14.0,AL,Sean Keys,815873,35094,35094
COL,Rockies,17.0,67.8313,74.4868,17.2856,11.1221,2.98726,0.619354,2.55681,10.4453,8.7548,5.18246,0.036001,19.5557,0.42004,0.556457,0.496601,1.01394,2.88433,0.684969,0.254832,0.309339,0.430214,0.739553,0.32142,0.0695756,0.262539,0.26501,0.175382,6.94108,0.318286,,,9.15978,0.271115,-0.41,0.202445,0.202445,0.145975,-0.8333872258663177,-0.14765432476997375,88.5023,87.7,5.158823529,87.7,5.158823529,166.25,0.02272727,OF,/players/brenton-doyle/25479/stats/batting,OF,19.0,19.0,NL,Brenton Doyle,686668,25479,25479
ATH,Athletics,10.0,37.5515,41.2607,8.72184,5.73139,1.67951,0.291739,1.0192,5.28183,3.83318,2.72615,0.00944211,13.0975,0.506279,0.18519,0.29163,0.689995,1.12173,0.312818,0.232263,0.291787,0.373951,0.665739,0.293689,0.0660713,0.317433,0.208142,0.141688,6.36626,0.326107,,,4.1454,-0.778327,0.59,0.046142,0.046142,0.142903,-0.8048578090965748,0.7443209588527679,82.4724,41.5,4.15,41.5,4.15,728.3300170898438,0.0,OF,/players/denzel-clarke/29858/stats/batting,OF,10.0,10.0,AL,Denzel Clarke,672016,29858,29858
ATL,Braves,21.0,80.4561,88.2524,19.553,14.1347,4.09975,0.174802,1.14374,9.48761,8.19703,6.14473,0.229135,15.8491,0.91916,0.555966,0.176479,1.98824,1.04767,0.348447,0.243026,0.302203,0.340975,0.643178,0.286412,0.0696268,0.179588,0.387703,0.0979486,4.00499,0.287557,,,8.34548,-2.18587,0.0,-0.04844,-0.04844,0.142389,-2.390277858823538,0.9259259104728699,78.0602,75.9,3.614285714,75.9,3.614285714,999.0,0.0,SS,/players/jim-jarvis/33492/stats/batting,SS,16.0,16.0,NL,Jim Jarvis,805347,33492,33492
BOS,Red Sox,8.0,26.5387,30.1326,6.34058,4.26492,1.36401,0.0572352,0.65442,3.30282,3.22352,2.84991,0.0825527,5.45423,0.437429,0.205715,0.100804,0.585872,0.238632,0.0820753,0.238918,0.320591,0.368606,0.689197,0.306983,0.0945791,0.181008,0.522514,0.129687,3.46782,0.275549,,,3.35244,-0.243347,0.19,-0.0267261,-0.0267261,0.141474,-0.3725231662392616,0.6950504779815674,90.2475,27.9,3.4875,27.9,3.4875,999.0,0.36231884,C/DH,/players/mickey-gasper/24759/stats/batting,C/DH,3.0,3.0,AL,Mickey Gasper,681508,24759,24759
SDP,Padres,33.0,134.05,143.567,36.3912,25.6006,6.47742,0.580333,3.73282,16.9062,17.3623,7.29206,0.5714,20.513,0.934483,1.07269,0.217392,3.12925,1.58779,0.514752,0.271474,0.311251,0.411993,0.723244,0.314229,0.0507921,0.142881,0.355485,0.140519,4.14064,0.294545,,,16.817,-0.315156,0.0,-0.0758648,-0.0758648,0.141387,0.07865241169929504,-3.352623462677002,100.89,153.3,4.645454545,153.3,4.645454545,722.9099731445312,0.52830189,3B/DH/OF,/players/miguel-andujar/15878/stats/batting,3B/DH/OF,29.0,29.0,NL,Miguel Andujar,609280,15878,15878
TEX,Rangers,10.0,34.0081,37.4167,7.56535,5.06145,1.29295,0.0846475,1.1263,3.85975,4.10389,2.36877,0.0451773,8.68482,0.256605,0.199431,0.235694,0.702925,0.0822948,0.024795,0.222457,0.276674,0.36481,0.641484,0.282116,0.0633079,0.232111,0.272748,0.142353,2.72105,0.263934,,,3.40782,-1.05719,0.26,-0.0351618,-0.0351618,0.14137,-0.9700840450823307,1.0316049456596375,78.7656,29.1,2.91,29.1,2.91,999.0,0.02097902,C,/players/elias-diaz/11680/stats/batting,C,13.0,13.0,AL,Elias Díaz,553869,11680,11680
LAA,Angels,13.0,48.1665,54.5796,11.3197,6.9919,2.26462,0.0920859,1.97113,6.31358,6.45623,5.34843,0.0888042,15.4531,0.625123,0.374334,0.0651855,0.886093,0.19956,0.0632497,0.235013,0.317224,0.408622,0.725847,0.319298,0.0979933,0.28313,0.346107,0.17361,2.86886,0.300438,,,6.61775,0.104659,-0.24,-0.0559782,-0.0559782,0.139301,0.059180621057748795,-0.6306757479906082,101.793,56.2,4.323076923,56.2,4.323076923,746.1500244140625,0.03603604,3B,/players/yoan-moncada/17232/stats/batting,3B,1.0,1.0,AL,Yoán Moncada,660162,17232,17232
LAA,Angels,21.0,82.9128,92.2891,20.911,15.6835,4.05528,0.266515,0.905704,9.68375,7.60431,8.08917,0.216698,18.7849,0.459714,0.581261,0.246087,2.12919,1.19413,0.417792,0.252205,0.320067,0.340314,0.660381,0.295938,0.0876503,0.203544,0.430621,0.0881097,4.08662,0.313545,,,9.4406,-1.57245,0.47,-0.0643941,-0.0643941,0.139161,-1.6190946251153946,-0.29967591166496277,85.6839,81.5,3.88095238,81.5,3.88095238,999.0,0.02325581,OF,/players/wade-meckler/31490/stats/batting,OF,1.0,1.0,AL,Wade Meckler,685133,31490,31490
NYM,Mets,21.0,81.8555,89.5178,19.8626,12.0162,3.44873,0.168506,4.22919,11.0589,12.7048,6.05513,0.106332,22.9316,0.758723,0.743999,0.104483,1.63329,0.163865,0.0602058,0.242654,0.29835,0.443903,0.742253,0.32083,0.0676416,0.256168,0.264052,0.201249,2.65107,0.281994,,,10.9653,0.282984,-0.25,-0.0934819,-0.0934819,0.136417,0.43546633422374725,-2.0,104.885,97.3,4.633333333,97.3,4.633333333,652.5700073242188,0.27368421,3B/DH,/players/mark-vientos/22184/stats/batting,3B/DH,25.0,25.0,NL,Mark Vientos,668901,22184,22184
LAA,Angels,17.0,67.9106,74.4267,14.5898,8.60795,2.54142,0.416289,3.02411,9.06382,8.34477,4.81982,0.00864168,25.09,0.741252,0.444555,0.51043,0.87678,1.87047,0.496203,0.214838,0.272617,0.398113,0.67073,0.292291,0.0647593,0.337111,0.192101,0.183275,5.8943,0.28741,,,7.39314,-1.48835,0.0,0.0916562,0.0916562,0.135053,-1.3823784962296486,0.0605413019657135,83.1691,74.7,4.394117647,74.7,4.394117647,999.0,0.0,OF,/players/jose-siri/17452/stats/batting,OF,1.0,1.0,AL,Jose Siri,642350,17452,17452
LAD,Dodgers,14.0,54.6422,61.6511,12.1617,7.91606,2.44805,0.129525,1.66804,7.6715,6.42445,5.82299,0.0793271,17.359,0.570378,0.380053,0.235458,1.00645,1.02602,0.293017,0.222569,0.302122,0.363691,0.665814,0.296241,0.0944507,0.281568,0.335446,0.141122,4.55421,0.291528,,,6.32169,-1.03527,0.15,0.00667678,0.00667678,0.134319,-1.065223942976445,0.3866255134344101,85.6247,59.7,4.264285714,59.7,4.264285714,999.0,0.0,2B,/players/alex-freeland/31665/stats/batting,2B,22.0,22.0,NL,Alex Freeland,690976,31665,31665
