Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,80.5427,274.637,313.723,61.1501,38.1892,12.5829,0.25411,10.124,35.151,34.8503,32.4858,0.837198,77.0699,4.51097,1.95313,0.136095,6.03438,0.861778,0.203222,0.222658,0.312981,0.380915,0.693896,0.30575,0.103549,0.245662,0.421511,0.158257,2.50821,0.269415,-0.133754,,35.2081,-1.86068,-2.1608,-0.401693,-0.535447,0.229511,-2.4848702549934387,-5.889631032943726,94.7426,311.2,3.841975308,311.2,3.841975308,1.44225,0.548166,0.689919,1.44225,-0.548166,4.08011,643.4299926757812,0.0,OF,/players/michael-conforto/16376/stats/batting,-1,,Michael Conforto,624424,16376,16376
SFG,Giants,40.4238,131.558,142.78,31.1244,22.0595,6.12332,0.405731,2.53586,16.1757,13.8796,7.20566,0.106829,33.6122,2.16985,0.510321,1.33588,2.3471,2.82066,0.660644,0.236583,0.286331,0.347122,0.633453,0.278884,0.0504668,0.235412,0.214376,0.110539,5.172,0.298044,-0.0506784,,12.9093,-3.96122,0.884904,0.0867688,0.0360904,0.224808,-3.9655189253389835,1.3304930925369263,76.2872,117.1,2.9275,117.1,2.9275,5.83259,-0.0691514,1.61273,5.83259,0.0691514,2.84969,999.0,0.04054054,2B,/players/christian-koss/27653/stats/batting,30,NL,Christian Koss,683766,27653,27653
PIT,Pirates,47.1843,154.49,177.243,31.9342,18.336,6.9155,0.743844,5.93881,20.3257,19.4466,19.4848,0.783772,54.3066,1.97369,1.12036,0.174053,1.70616,4.25795,0.853182,0.206707,0.301535,0.376423,0.677959,0.297659,0.109932,0.306396,0.358792,0.169717,5.2478,0.272587,-0.17674,,18.7271,-2.21559,0.793682,0.244662,0.0679217,0.22371,-2.5353654995560646,-1.1750268936157227,87.6075,175.4,3.731914893,175.4,3.731914893,2.38042,-0.508356,1.32519,2.38042,0.508356,3.23307,750.6900024414062,0.0,OF,/players/jack-suwinski/22244/stats/batting,27,NL,Jack Suwinski,669261,22244,22244
,,52.3708,162.026,178.863,38.6579,29.2729,6.40281,0.850543,2.1317,20.4436,13.6782,13.1324,0.155293,37.841,1.68158,1.20491,0.817448,3.10851,10.1494,2.36509,0.23859,0.300327,0.328075,0.628403,0.279528,0.0734216,0.211565,0.347041,0.0894854,6.40167,0.296338,-0.0264265,,16.2652,-4.86879,-0.771804,0.771311,0.744885,0.223529,-4.174501419067383,0.30578380823135376,76.7295,156.7,3.013461538,156.7,3.013461538,0.787908,0.00791804,1.74527,0.787908,-0.00791804,2.67298,999.0,0.0,3B,/players/jon-berti/12037/stats/batting,-1,,Jon Berti,542932,12037,12037
TEX,Rangers,78.359,264.332,284.32,61.9503,41.7992,13.983,0.924405,5.24371,29.8033,25.8273,14.3292,0.1966,68.4575,2.97177,1.75951,0.928402,3.77647,8.45359,2.32136,0.234366,0.279652,0.353773,0.633425,0.27704,0.0503979,0.240776,0.209314,0.119407,5.35447,0.294748,-0.306887,,25.281,-8.31367,-1.22814,0.351222,0.0443345,0.21963,-7.732782293111086,0.09359383583068848,76.792,237.1,3.039743589,237.1,3.039743589,1.75667,-0.245247,1.23978,1.75667,0.245247,3.34696,665.4600219726562,0.02970297,3B,/players/ezequiel-duran/23733/stats/batting,13,AL,Ezequiel Duran,677649,23733,23733
NYM,Mets,13.3667,45.96,52.389,9.54477,5.50655,2.09262,0.0195469,1.92606,5.93729,6.57574,5.98024,0.148528,15.6489,0.269322,0.13895,0.0404261,0.70549,0.237087,0.0965445,0.207675,0.301715,0.379779,0.681494,0.30002,0.114151,0.298705,0.382151,0.172104,2.46804,0.267098,0.0131294,,5.63569,-0.554466,2.29909,-0.0687486,-0.0556192,0.219035,-0.6249042525887489,0.9926764965057373,90.806,52.6,4.046153846,52.6,4.046153846,3.88612,0.172043,1.86731,3.88612,-0.172043,2.51026,999.0,0.0,1B/OF,/players/ryan-clifford/sa3020126/stats/batting,25,NL,Ryan Clifford,691775,sa3020126,sa3020126
TBR,Rays,17.4168,59.8803,66.2197,13.6252,8.87851,2.8856,0.0744414,1.78662,6.58534,7.13331,4.79866,0.0754564,18.02,0.679996,0.803903,0.0568546,1.0068,0.087444,0.0368456,0.22754,0.288739,0.367725,0.656464,0.286926,0.0724657,0.272125,0.266296,0.140185,2.10156,0.28961,0.00248825,,6.41954,-1.40483,0.0499939,-0.0918833,-0.0893951,0.217116,-1.5129585340619087,1.3938850201666355,81.8112,63.9,3.758823529,63.9,3.758823529,1.82313,-0.191416,1.86361,1.82313,0.191416,2.51519,999.0,0.0,C,/players/dominic-keegan/sa3020194/stats/batting,12,AL,Dominic Keegan,681371,sa3020194,sa3020194
,,76.8844,278.981,309.098,70.3859,50.0618,13.3953,0.139988,6.7888,32.4473,33.1016,18.2864,0.22972,56.6203,9.64718,2.03491,0.147663,7.34626,0.745087,0.209337,0.252296,0.318238,0.374317,0.692555,0.305947,0.0591605,0.183179,0.322965,0.122021,2.26678,0.292256,-0.191614,,34.7384,-1.78388,0.105683,-0.450093,-0.641707,0.217048,-2.513019025325775,-5.826757773756981,94.8777,302.4,3.927272727,302.4,3.927272727,4.59577,-1.36838,1.0616,4.59577,1.36838,3.58453,695.4600219726562,0.03846154,1B,/players/ty-france/17982/stats/batting,-1,,Ty France,664034,17982,17982
TBR,Rays,41.7427,131.98,144.466,28.7914,18.7742,6.10654,0.307865,3.60283,16.875,14.4418,10.5662,0.0857862,39.6932,1.06556,0.727274,0.126476,2.03791,7.65891,1.76542,0.218149,0.280057,0.350978,0.631034,0.27768,0.0731399,0.274758,0.266197,0.132828,5.99113,0.281715,-0.0990712,,12.9205,-4.1493,1.78648,0.608647,0.509576,0.216578,-3.680586874485016,0.908059298992157,75.4597,131.0,3.119047619,131.0,3.119047619,2.56339,2.26382,1.6424,2.56339,-2.26382,2.81013,478.42999267578125,0.0,OF,/players/jacob-melton/31661/stats/batting,12,AL,Jacob Melton,689200,31661,31661
CHW,White Sox,67.7057,234.93,260.972,51.2841,31.3202,9.42867,0.96234,9.57288,31.8889,29.4031,21.1069,0.1057,83.1407,3.14163,1.61996,0.174382,4.16514,5.26838,1.18024,0.218296,0.289621,0.388866,0.678487,0.296368,0.080878,0.31858,0.25387,0.17057,5.3099,0.289992,-0.33412,,27.3002,-3.53567,-0.82937,0.204197,-0.129922,0.215297,-3.739412635564804,-2.988708257675171,88.2978,255.1,3.751470588,255.1,3.751470588,5.51096,1.47184,0.964613,5.51096,-1.47184,3.71385,714.2899780273438,0.0,OF,/players/everson-pereira/23695/stats/batting,4,AL,Everson Pereira,677592,23695,23695
TEX,Rangers,51.7252,183.971,198.846,43.5942,30.3122,8.62353,0.23011,4.4284,21.1061,20.9336,11.1078,0.286734,32.0261,1.28112,1.56842,0.918071,3.71746,2.51713,0.871081,0.236963,0.282846,0.358553,0.641399,0.279995,0.0558612,0.16106,0.346835,0.12159,3.79561,0.262709,-0.0356657,,18.1578,-5.33735,-0.187119,-0.133302,-0.168968,0.209773,-5.1310651153326035,0.3374309092760086,78.8273,165.0,3.173076923,165.0,3.173076923,2.10532,0.420304,1.37256,2.10532,-0.420304,3.16991,739.1400146484375,0.09302326,2B,/players/cody-freeman/25629/stats/batting,13,AL,Cody Freeman,683227,25629,25629
SEA,Mariners,35.4915,117.917,130.609,25.4797,16.9089,5.42357,0.350276,2.79697,14.7673,12.0469,10.1243,0.0692089,34.5961,1.19173,0.907659,0.468549,2.08895,6.8703,2.51558,0.216082,0.282738,0.339177,0.621916,0.275062,0.0775158,0.264883,0.292642,0.123095,5.95788,0.27855,0.0769554,,11.4036,-4.02889,-0.29239,0.158012,0.234967,0.203839,-2.758349671959877,0.2553181052207947,80.5551,102.6,2.931428571,102.6,2.931428571,3.60345,-0.352197,1.70385,3.60345,0.352197,2.7282,707.8900146484375,0.0,2B,/players/ryan-bliss/29547/stats/batting,11,AL,Ryan Bliss,669208,29547,29547
NYY,Yankees,53.2432,161.319,181.725,35.3523,23.7323,7.59793,0.661319,3.36073,18.2001,17.8376,16.1475,0.205198,34.8604,2.14761,1.91237,0.199224,2.73417,1.45327,0.534592,0.219146,0.295535,0.336942,0.632478,0.280848,0.0888566,0.19183,0.463205,0.117796,3.72375,0.255912,-0.0610517,,16.7203,-4.75194,-0.686607,-0.204368,-0.26542,0.20254,-5.068762689828873,0.8980116844177246,77.6363,145.2,2.739622641,145.2,2.739622641,2.18301,0.564151,1.36129,2.18301,-0.564151,3.18495,999.0,0.02564103,C,/players/jc-escarra/20084/stats/batting,9,AL,J.C. Escarra,641555,20084,20084
,,74.2266,266.59,287.151,66.2137,51.7623,10.6887,1.02888,2.73379,29.6397,24.7952,13.1719,0.0837428,48.8521,3.54734,1.68254,2.15951,6.14072,8.48181,2.21576,0.248373,0.291001,0.32695,0.617951,0.273314,0.0458708,0.170127,0.269628,0.0785771,5.29841,0.292957,0.314434,,24.6639,-9.26526,-1.19024,0.337429,0.651863,0.202079,-8.694616794586182,0.9512957334518433,72.4607,229.0,3.094594594,229.0,3.094594594,2.04909,-0.245216,1.39701,2.04909,0.245216,3.13733,596.6900024414062,0.0,SS,/players/isiah-kiner-falefa/16512/stats/batting,-1,,Isiah Kiner-Falefa,643396,16512,16512
ARI,Diamondbacks,38.635,130.002,144.205,28.7962,18.9492,5.78257,0.185304,3.87915,16.3019,14.9837,11.1092,0.0130109,37.3299,1.28308,1.35545,0.454829,2.39304,3.26454,0.989919,0.221505,0.286528,0.358354,0.644882,0.283551,0.0770377,0.258867,0.297596,0.136848,4.48042,0.276399,-0.0814216,,13.5846,-3.45435,1.74608,0.0406982,-0.0407234,0.199518,-3.6568088978528976,0.8091601729393005,78.8425,126.3,3.238461538,126.3,3.238461538,3.65719,0.818546,1.5356,3.65719,-0.818546,2.95254,545.2000122070312,0.0,2B/OF,/players/tim-tawa/29571/stats/batting,15,NL,Tim Tawa,694374,29571,29571
CLE,Guardians,52.1737,173.42,191.66,41.1204,27.0122,7.72086,0.727173,5.66016,20.6957,21.8356,16.1103,0.434148,54.322,1.11901,0.900993,0.110363,3.97132,1.31829,0.528927,0.237115,0.304619,0.387938,0.692557,0.302612,0.0840566,0.283429,0.296571,0.150823,3.7241,0.310134,-0.0805375,,21.0211,-1.62501,0.0890597,-0.24215,-0.322687,0.198918,-1.6359000504016876,-3.016517549753189,94.1866,192.0,3.692307692,192.0,3.692307692,1.62854,-0.553676,1.35093,1.62854,0.553676,3.19876,745.8900146484375,0.03448276,OF,/players/johnathan-rodriguez/22530/stats/batting,5,AL,Johnathan Rodríguez,671286,22530,22530
TEX,Rangers,40.8188,134.182,146.611,28.209,18.0233,6.44056,0.22104,3.52409,16.4644,14.2748,8.6167,0.0988468,34.2409,1.58366,0.786875,1.44164,1.22333,4.00361,0.896042,0.21023,0.264584,0.340314,0.604898,0.265602,0.0587727,0.23355,0.251649,0.130084,5.16816,0.25395,-0.0779324,,11.6747,-5.64848,1.47617,0.248107,0.170175,0.194196,-5.2016307562589645,2.0535956621170044,68.9127,115.6,2.819512195,115.6,2.819512195,1.96985,-1.1762,1.51012,1.96985,1.1762,2.98651,999.0,0.0,OF,/players/michael-helman/24605/stats/batting,13,AL,Michael Helman,680737,24605,24605
PHI,Phillies,7.57428,25.0301,28.0436,5.40239,3.2085,1.18788,0.0297814,0.976227,3.67623,2.87204,2.77499,0.0971621,7.64555,0.143234,0.0708511,0.0244999,0.378526,1.13584,0.13423,0.215836,0.296962,0.382681,0.679642,0.297602,0.0989525,0.27263,0.362955,0.166844,5.60836,0.268592,-0.120451,,2.96172,-0.351851,1.68979,0.132394,0.0119435,0.192345,-0.392175137065351,1.3391293585300446,87.8415,26.2,3.275,26.2,3.275,2.94334,0.804221,2.02829,2.94334,-0.804221,2.29561,999.0,0.0,OF,/players/gabriel-rincones/sa3020758/stats/batting,26,NL,Gabriel Rincones Jr.,687282,sa3020758,sa3020758
PHI,Phillies,53.9945,184.408,206.556,43.1837,27.0779,9.14704,0.851268,6.10745,25.0899,24.2455,14.1254,0.559278,58.6881,6.10453,1.799,0.118266,2.85768,3.68873,1.35583,0.234174,0.307181,0.392366,0.699547,0.305653,0.0683853,0.284128,0.240685,0.158192,5.10871,0.305376,-0.0846178,,23.1647,-1.2414,-0.620771,-0.12611,-0.210727,0.190197,-1.8371024280786514,-3.1760647892951965,93.3566,209.8,3.885185185,209.8,3.885185185,2.33159,-0.183541,1.25428,2.33159,0.183541,3.32763,632.7100219726562,0.0,1B/3B,/players/otto-kemp/31792/stats/batting,26,NL,Otto Kemp,805249,31792,31792
TOR,Blue Jays,35.0225,105.314,119.834,24.2333,16.5943,4.75831,0.133669,2.74708,13.203,11.3325,8.78363,0.0673696,27.4385,3.64177,1.19433,0.900239,2.53695,1.02995,0.213734,0.230104,0.308227,0.356078,0.664305,0.295004,0.073298,0.22897,0.320121,0.125974,3.65794,0.281516,-0.154203,,12.4031,-1.75628,-1.43167,-0.0726706,-0.226874,0.189728,-1.8702465444803238,-0.39986681938171387,88.3646,113.0,3.228571428,113.0,3.228571428,3.83803,-0.451017,1.65937,3.83803,0.451017,2.78751,999.0,0.0,2B/SS,/players/leo-jimenez/23782/stats/batting,14,AL,Leo Jiménez,677870,23782,23782
ATL,Braves,27.6589,91.0131,98.8669,21.2637,14.3765,3.46724,0.87909,2.54082,12.7778,10.1259,6.10701,0.110445,26.9502,1.32772,0.249266,0.169849,1.17527,3.60512,0.883583,0.233633,0.290773,0.374798,0.665571,0.291132,0.06177,0.272591,0.226604,0.141165,7.00654,0.303099,-0.0676026,,9.92212,-1.75977,1.10393,0.215919,0.148316,0.184803,-1.662191778421402,0.17912274599075317,84.549,95.0,3.392857142,95.0,3.392857142,3.57942,1.31361,1.7685,3.57942,-1.31361,2.642,746.4600219726562,0.06,OF,/players/eli-white/19346/stats/batting,16,NL,Eli White,642201,19346,19346
ATH,Athletics,38.4779,133.768,148.393,29.1194,17.6439,6.36179,0.133381,4.98026,18.0727,15.6265,11.8963,0.068534,49.8329,0.952012,1.24991,0.527465,1.44462,4.40126,1.37305,0.217686,0.283823,0.378931,0.662753,0.289302,0.0801673,0.335816,0.238724,0.161245,4.90104,0.30097,0.190836,,14.672,-2.86182,-1.22895,0.117116,0.307952,0.18327,-2.595841497182846,-0.6351577043533325,83.4436,136.6,3.594736842,136.6,3.594736842,4.88568,0.597827,1.5036,4.88568,-0.597827,2.9952,547.9400024414062,0.0,2B,/players/zack-gelof/29766/stats/batting,10,AL,Zack Gelof,680869,29766,29766
CLE,Guardians,42.2322,125.742,141.858,23.5969,16.4512,3.90269,0.0365325,3.20653,12.4196,11.5988,11.0447,0.109529,37.0293,1.40008,1.13678,2.53495,2.09677,1.25887,0.734692,0.187662,0.258691,0.295783,0.554474,0.248296,0.0778571,0.26103,0.298268,0.108121,2.86558,0.235339,0.0260198,,9.30294,-7.4587,1.07125,-0.239135,-0.213115,0.181237,-7.441030576825142,4.329912900924683,56.7699,83.3,1.983333333,83.3,1.983333333,2.07641,-0.0583354,1.48062,2.07641,0.0583354,3.02583,999.0,0.0,C,/players/austin-hedges/12976/stats/batting,5,AL,Austin Hedges,595978,12976,12976
LAD,Dodgers,39.6093,130.489,140.651,32.3558,23.5839,5.66287,0.976349,2.13272,16.1243,13.3506,7.6031,0.155367,34.8382,1.01869,0.774551,0.765435,1.79726,6.71148,1.17829,0.247957,0.292936,0.355351,0.648287,0.283961,0.0540564,0.247693,0.21824,0.107394,6.62308,0.320523,-0.071088,,13.2966,-3.32241,-0.84673,0.648179,0.577091,0.177989,-2.785103976726532,-0.23547601699829102,79.7747,128.6,3.215,128.6,3.215,4.98586,1.48954,1.77493,4.98586,-1.48954,2.63342,491.30999755859375,0.0,2B,/players/hyeseong-kim/35322/stats/batting,22,NL,Hyeseong Kim,808975,35322,35322
KCR,Royals,16.3334,54.3716,61.1012,11.1784,7.087,2.51925,0.144385,1.42777,6.73758,5.78182,6.21771,0.0470469,19.9429,0.19744,0.195533,0.11897,0.539917,2.2838,0.306768,0.205593,0.288503,0.336017,0.62452,0.278243,0.101761,0.326391,0.311776,0.130424,5.69832,0.293725,-0.184166,,5.4926,-1.72697,1.66279,0.242307,0.0581412,0.176032,-1.6861156076192856,1.338718444108963,75.8467,47.5,2.96875,47.5,2.96875,2.85278,0.799375,1.89039,2.85278,-0.799375,2.47948,999.0,0.01388889,OF,/players/kameron-misner/26374/stats/batting,7,AL,Kameron Misner,670224,26374,26374
CHW,White Sox,42.817,143.968,158.31,33.4135,22.9171,6.03349,0.621637,3.84128,17.8838,14.9187,9.29672,0.0354327,45.1792,1.82119,1.31721,1.90655,2.20393,5.10668,1.26482,0.23209,0.284722,0.362679,0.647402,0.283347,0.0587249,0.285385,0.205774,0.130589,5.80972,0.307198,-0.0560171,,14.8871,-3.81842,-0.223259,0.278914,0.222897,0.175421,-3.640306442975998,-0.0030073076486587524,79.3531,141.2,3.28372093,141.2,3.28372093,4.29143,-0.38936,1.59111,4.29143,0.38936,2.87852,749.4299926757812,0.03571429,OF,/players/derek-hill/16947/stats/batting,4,AL,Derek Hill,656537,16947,16947
TEX,Rangers,7.22647,24.2215,26.392,5.32854,3.67532,1.30046,0.0282317,0.324538,2.32051,2.42917,1.90551,0.00394301,7.09736,0.16789,0.0663867,0.0307429,0.393588,0.278707,0.0978065,0.219992,0.280788,0.31621,0.596998,0.266086,0.0722001,0.268921,0.268481,0.0962176,3.35821,0.296692,0.0143343,,2.11197,-1.00645,1.17408,-0.0222371,-0.00790274,0.171424,-0.9645493580028415,1.7316778302192688,69.2456,12.9,1.842857142,12.9,1.842857142,2.46121,-0.111715,2.0471,2.46121,0.111715,2.27054,749.8900146484375,0.0,C,/players/willie-maciver/24641/stats/batting,13,AL,Willie MacIver,680862,24641,24641
,,44.8196,149.015,163.218,34.3064,23.4276,6.54016,0.337984,4.00066,16.6325,16.9154,9.98857,0.0895845,36.6627,3.05419,1.05399,0.10619,3.06159,1.11207,0.715014,0.23022,0.290286,0.359188,0.649474,0.285837,0.0611976,0.224624,0.272445,0.128967,3.25319,0.277002,-0.0367024,,15.6786,-3.60688,-0.066246,-0.31057,-0.347272,0.168929,-4.000321954488754,0.12741871923208237,81.0634,137.4,3.053333333,137.4,3.053333333,3.19079,-0.258257,1.47342,3.19079,0.258257,3.03544,999.0,0.24742268,2B/SS,/players/kyle-farmer/14813/stats/batting,-1,,Kyle Farmer,571657,14813,14813
PHI,Phillies,17.0232,25.5347,27.9489,5.42743,4.04031,1.10245,0.0424916,0.242185,3.06948,2.47198,2.12041,0.043383,6.31061,0.155612,0.0700926,0.0679872,0.312348,0.198772,0.0853667,0.212551,0.276299,0.287507,0.563806,0.253427,0.0758676,0.225792,0.336007,0.0749562,3.58452,0.272162,0.00903226,,1.9493,-1.35308,0.799053,-0.0366167,-0.0275845,0.164691,-1.4327503852546215,2.1125686168670654,57.5801,10.9,0.64117647,10.9,0.64117647,2.91164,-0.380282,2.02167,2.91164,0.380282,2.30444,999.0,0.6,C,/players/garrett-stubbs/18067/stats/batting,26,NL,Garrett Stubbs,596117,18067,18067
WSN,Nationals,69.6564,239.177,260.646,56.7681,41.5096,10.1852,0.373299,4.7,26.7152,24.1217,18.1418,0.490757,65.1414,1.52167,1.01423,0.792126,4.73537,5.93172,1.39596,0.237348,0.294132,0.342006,0.636138,0.280884,0.0696029,0.249923,0.278498,0.104658,4.32541,0.305655,-0.0543212,,23.9894,-6.80798,0.335139,0.214071,0.15975,0.157616,-6.630299851298332,-0.5009294748306274,78.02,224.8,3.211428571,224.8,3.211428571,2.45615,0.797171,1.27881,2.45615,-0.797171,3.29492,608.7999877929688,0.02857143,OF,/players/robert-hassell-iii/27482/stats/batting,24,NL,Robert Hassell III,690987,27482,27482
,,46.5734,144.436,164.496,33.3115,22.7709,5.77759,0.764899,3.99814,19.2528,15.881,16.1052,8.57e-07,47.2831,1.92902,1.37085,0.655484,3.31538,1.9188,0.621744,0.230632,0.313388,0.364268,0.677656,0.300376,0.0979063,0.287442,0.340613,0.133636,4.71057,0.310111,0.00652986,,17.7432,-1.69331,-0.0105371,-0.140238,-0.133708,0.156232,-1.8735427856445312,-2.1667148787528276,91.0512,156.5,3.329787234,156.5,3.329787234,1.53341,-0.577079,1.46437,1.53341,0.577079,3.04751,999.0,0.06451613,OF,/players/austin-slater/16153/stats/batting,-1,,Austin Slater,596103,16153,16153
ATH,Athletics,30.9343,93.761,107.865,21.0801,14.5296,4.1085,0.613183,1.82888,12.1983,8.74343,10.2784,0.054004,23.8728,1.85553,0.891293,1.07836,1.84786,3.01113,0.760684,0.224828,0.311033,0.340244,0.651277,0.291126,0.0952899,0.221322,0.430549,0.115416,5.7414,0.279203,-0.062322,,10.8246,-1.92048,-0.609038,0.115046,0.0527236,0.152792,-1.898262593895197,-0.25895771384239197,84.6965,98.6,3.180645161,98.6,3.180645161,2.59785,0.321922,1.75641,2.59785,-0.321922,2.65812,745.8900146484375,0.0,SS,/players/max-schuemann/24488/stats/batting,10,AL,Max Schuemann,680474,24488,24488
SFG,Giants,34.4708,120.696,131.016,26.3729,17.3871,5.2267,0.373284,3.3858,14.4652,12.4566,7.96342,0.00334032,39.005,1.05078,0.371569,0.935176,1.28587,3.83507,0.666265,0.218507,0.272038,0.352155,0.624193,0.27398,0.0607818,0.29771,0.204164,0.133648,5.59052,0.292172,-0.0570869,,11.3241,-4.1565,1.50391,0.319897,0.26281,0.150948,-3.93074694275856,0.9719482660293579,72.9186,99.1,2.914705882,99.1,2.914705882,6.34346,0.8864,1.62319,6.34346,-0.8864,2.83575,732.6599731445312,0.0,2B/SS,/players/tyler-fitzgerald/26208/stats/batting,30,NL,Tyler Fitzgerald,666149,26208,26208
KCR,Royals,5.62872,19.4309,20.2754,4.3284,2.94264,1.04996,0.0191032,0.316687,2.10347,2.01332,0.648866,0.0,7.13814,0.136023,0.0471764,0.0123798,0.339055,0.16827,0.0576006,0.222758,0.252346,0.327655,0.580001,0.253343,0.0320027,0.35206,0.0909012,0.104896,3.8324,0.333662,0.0112029,,1.41273,-0.98296,1.30366,-0.0145424,-0.00333951,0.146527,-0.9920350161846727,1.7379779517650604,58.7419,9.3,1.55,9.3,1.55,2.54585,-0.0591727,2.06351,2.54585,0.0591727,2.24865,999.0,0.0,C,/players/jorge-alfaro/12180/stats/batting,7,AL,Jorge Alfaro,595751,12180,12180
TOR,Blue Jays,8.7508,29.9745,33.0778,6.42824,4.26564,1.65962,0.0553107,0.447664,4.22467,2.6328,2.77327,0.0145725,9.173,0.139184,0.0799612,0.110874,0.317274,1.67672,0.285629,0.214457,0.283336,0.31832,0.601656,0.268557,0.083841,0.277316,0.30233,0.103863,6.37969,0.292681,-0.0526692,,2.71336,-1.19503,1.47089,0.171083,0.118414,0.146193,-1.0454482063651085,1.335850104689598,70.1467,22.2,2.466666666,22.2,2.466666666,3.01841,0.0824327,2.02463,3.01841,-0.0824327,2.3005,750.8300170898438,0.02702703,OF,/players/jonatan-clase/26599/stats/batting,14,AL,Jonatan Clase,682729,26599,26599
TEX,Rangers,29.1631,93.3937,106.133,22.0672,15.5665,4.47871,0.169943,1.85207,12.1806,9.77884,9.2922,0.248168,22.6018,1.756,1.00322,0.688047,1.41517,3.09463,1.1386,0.236282,0.314054,0.347368,0.661422,0.293809,0.0875523,0.212957,0.411127,0.111087,4.84943,0.289023,0.0176541,,10.882,-1.65844,0.581546,-0.0214127,-0.00375854,0.145532,-1.4619057113304734,-0.7685990929603577,88.3432,96.5,3.327586206,96.5,3.327586206,2.09234,-0.302704,1.78044,2.09234,0.302704,2.62608,639.7100219726562,0.10769231,OF,/players/alejandro-osuna/27915/stats/batting,13,AL,Alejandro Osuna,696030,27915,27915
SFG,Giants,61.6212,218.624,237.18,52.9226,33.9639,11.0477,0.428607,7.48234,26.8915,27.1584,13.6376,0.323308,34.8387,2.34987,2.22782,0.340744,4.01828,4.626,0.839062,0.242071,0.290957,0.399199,0.690157,0.29862,0.0574991,0.146887,0.391451,0.157128,4.66846,0.254524,-0.227973,,25.2449,-2.77973,-1.58501,0.253962,0.025989,0.143491,-2.8208265379071236,-3.803880214691162,89.8446,230.2,3.712903225,230.2,3.712903225,7.20492,-0.626336,1.23603,7.20492,0.626336,3.35196,563.8599853515625,0.03773585,OF,/players/luis-matos/26467/stats/batting,30,NL,Luis Matos,682641,26467,26467
MIL,Brewers,84.2885,265.852,305.978,56.0213,32.7499,11.047,0.896689,11.3278,35.7004,36.8949,35.8106,0.857398,91.0262,2.49185,1.6632,0.160594,2.55647,8.22127,1.79753,0.210724,0.308432,0.386851,0.695283,0.305608,0.117037,0.297493,0.39341,0.176127,4.97045,0.270606,-0.625916,,34.3036,-1.85001,-1.34675,0.44473,-0.181186,0.14273,-1.7437776625156403,-7.04114031791687,95.6912,312.2,3.716666666,312.2,3.716666666,2.17076,-1.78477,0.859243,2.17076,1.78477,3.85434,513.6300048828125,0.07792208,1B/OF,/players/jake-bauers/15194/stats/batting,23,NL,Jake Bauers,641343,15194,15194
BOS,Red Sox,58.7487,200.551,225.718,47.1041,33.8496,10.1183,0.330612,2.80563,24.6316,18.774,21.3392,0.228159,50.1136,1.90221,1.30874,0.617182,4.39512,4.85968,1.53393,0.234874,0.312507,0.330593,0.6431,0.287934,0.0945393,0.222019,0.425817,0.0957185,4.23573,0.297425,-0.259832,,22.0665,-4.60376,-1.29635,-0.0316243,-0.291456,0.139627,-5.959445536136627,-0.4446825385093689,78.6946,192.3,3.259322033,192.3,3.259322033,2.58276,-0.676142,1.38533,2.58276,0.676142,3.15289,999.0,0.0,2B,/players/nick-sogard/25483/stats/batting,3,AL,Nick Sogard,686765,25483,25483
