Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CIN,Reds,0.0298,0.0909,0.164,0.229,0.0,0.0,,1.0,4.89,1.2233,0.82,0.77439,0.177333,0.4255,0.7539,0.0062,0.0468,6.96951,1.9772,3.8295,6.7851,0.564398,1.596,0.0870143,0.154172,-0.06715746223926544,0.429988,0.299147,0.300008,0.669314,6.99157,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0266,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Jhan Almeida,820950.0,sa3024237,sa3024237
PIT,Pirates,0.0272,0.0936,0.1632,0.2332,0.0,0.0,,1.0,4.967,1.225,0.8322,0.78501,0.157444,0.4302,0.844,0.0064,0.0468,7.06509,2.069,3.8718,7.596,0.509716,1.417,0.0866116,0.169921,-0.0833098366856575,0.447146,0.300525,0.306017,0.669055,6.99391,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0246,,,,,,,,,,,,,,,,,,,,,,999.0,27.0,NL,Irwin Ramirez,821061.0,sa3024088,sa3024088
KCR,Royals,0.0301,0.0888,0.1498,0.2958,0.0,0.0,,1.0,4.932,1.2021,0.8313,0.78674,0.169,0.4688,0.8104,0.0083,0.0562,7.08066,2.0125,4.2192,7.2936,0.57848,1.521,0.0950527,0.164315,-0.06926195323467255,0.410104,0.29569,0.301406,0.665128,6.99434,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0223,,,,,,,,,,,,,,,,,,,,,,999.0,7.0,AL,Marwys Cabrera,807009.0,sa3021992,sa3021992
CLE,Guardians,0.0306,0.0882,0.1504,0.2934,0.0,0.0,,1.0,4.891,1.2088,0.8179,0.77291,0.178778,0.4528,0.7692,0.0082,0.0444,6.95619,1.978,4.0752,6.9228,0.588664,1.609,0.0925782,0.157268,-0.0646902546286583,0.419973,0.296463,0.298919,0.671466,6.99445,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0248,,,,,,,,,,,,,,,,,,,,,,999.0,5.0,AL,Enderson Amaya,830016.0,sa3068624,sa3068624
,,0.0303,0.0896,0.1574,0.2604,0.0,0.0,,1.0,4.882,1.2003,0.8186,0.77484,0.184889,0.4787,0.7586,0.0071,0.0459,6.97356,1.9589,4.3083,6.8274,0.631031,1.664,0.0980541,0.155387,-0.05733305215835571,0.40299,0.294372,0.297433,0.670743,6.99479,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0255,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Deybi Salcedo,815190.0,sa3022389,sa3022389
ATL,Braves,0.032,0.0869,0.1512,0.2892,0.0,0.0,,1.0,4.93,1.187,0.8009,0.75569,0.165778,0.4605,0.8258,0.0082,0.0498,6.80121,2.0128,4.1445,7.4322,0.557641,1.492,0.0934077,0.167505,-0.07409735769033432,0.418012,0.292768,0.297896,0.680571,6.99605,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0275,,,,,,,,,,,,,,,,,,,,,,999.0,16.0,NL,Edwarlys Hidalgo,828348.0,sa3025065,sa3025065
NYY,Yankees,0.0292,0.0932,0.1754,0.1754,0.0,0.0,,1.0,4.916,1.2025,0.8203,0.77452,0.172556,0.4656,0.7952,0.0045,0.055,6.97068,1.9977,4.1904,7.1568,0.585513,1.553,0.0947112,0.161758,-0.06704637408256531,0.433,0.29576,0.300482,0.670455,6.99776,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0281,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Randy Angomas,830411.0,sa3067607,sa3067607
TOR,Blue Jays,0.0343,0.0795,0.1144,0.4624,0.0,0.0,,1.0,4.894,1.198,0.8159,0.77235,0.187778,0.4921,0.7592,0.0135,0.0454,6.95115,1.9572,4.4289,6.8328,0.648182,1.69,0.100552,0.155129,-0.054577022790908813,0.400167,0.292953,0.296294,0.673607,7.00585,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0195,,,,,,,,,,,,,,,,,,,,,,999.0,14.0,AL,Troy Guthrie,816142.0,sa3067419,sa3067419
ATH,Athletics,0.0309,0.0868,0.1414,0.3354,0.0,0.0,,1.0,4.901,1.2093,0.8195,0.77437,0.177444,0.4529,0.7778,0.0095,0.0461,6.96933,1.9871,4.0761,7.0002,0.582283,1.597,0.0924097,0.158702,-0.06629260629415512,0.421996,0.296608,0.29937,0.671545,7.00781,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0231,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Francis Marte,807959.0,sa3022118,sa3022118
NYY,Yankees,0.0297,0.0915,0.167,0.215,0.0,0.0,,1.0,4.89,1.189,0.8194,0.77592,0.185111,0.4994,0.7695,0.0058,0.0527,6.98328,1.9585,4.4946,6.9255,0.648993,1.666,0.102127,0.157362,-0.05523517727851868,0.399004,0.292296,0.29672,0.670317,7.00938,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0266,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Michell Chirinos,807830.0,sa3022001,sa3022001
TBR,Rays,0.0296,0.0913,0.1646,0.2266,0.0,0.0,,1.0,4.88,1.2251,0.8224,0.77764,0.183222,0.4272,0.7351,0.0061,0.0477,6.99876,1.9602,3.8448,6.6159,0.581145,1.649,0.087541,0.150635,-0.06309426575899124,0.418002,0.299009,0.298808,0.667845,7.01102,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0261,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Jose Menes,832494.0,sa3068515,sa3068515
MIA,Marlins,0.0295,0.0923,0.1719,0.1919,0.0,0.0,,1.0,4.891,1.2044,0.8189,0.77412,0.180778,0.4574,0.7606,0.005,0.0533,6.96708,1.965,4.1166,6.8454,0.601367,1.627,0.0935187,0.15551,-0.06199141591787338,0.416999,0.295406,0.297658,0.669486,7.01215,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0276,,,,,,,,,,,,,,,,,,,,,,999.0,20.0,NL,Oswaldo Aponte,808713.0,sa3021023,sa3021023
,,0.0314,0.09,0.1688,0.2068,0.0,0.0,,1.0,4.933,1.1665,0.8,0.75548,0.168111,0.4966,0.8388,0.0055,0.0562,6.79932,2.0053,4.4694,7.5492,0.592036,1.513,0.100669,0.170039,-0.06936956197023392,0.407994,0.288881,0.295969,0.680982,7.01238,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0303,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Pedro Belisario,810044.0,sa3021557,sa3021557
CIN,Reds,0.029,0.0929,0.1723,0.1903,0.0,0.0,,1.0,4.874,1.2144,0.8241,0.78046,0.188778,0.4602,0.7353,0.005,0.046,7.02414,1.9497,4.1418,6.6177,0.625867,1.699,0.0944194,0.150862,-0.056442342698574066,0.400995,0.296723,0.297824,0.667849,7.01275,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0266,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Johan Cabeza,815672.0,sa3024075,sa3024075
WSN,Nationals,0.0293,0.0927,0.1723,0.1903,0.0,0.0,,1.0,4.895,1.1986,0.8216,0.77742,0.182667,0.4794,0.7659,0.0049,0.0558,6.99678,1.9645,4.3146,6.8931,0.62593,1.644,0.0979367,0.156466,-0.05852910876274109,0.409021,0.294258,0.29782,0.668845,7.0161,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0271,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Jean Robles,821005.0,sa3023831,sa3023831
LAA,Angels,0.0292,0.0926,0.1719,0.1919,0.0,0.0,,1.0,4.911,1.2049,0.8223,0.77682,0.175667,0.4605,0.7853,0.005,0.0545,6.99138,1.9902,4.1445,7.0677,0.5864,1.581,0.0937691,0.159906,-0.06613724678754807,0.426998,0.295957,0.299628,0.669565,7.0172,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0272,,,,,,,,,,,,,,,,,,,,,,999.0,1.0,AL,Jhostin Betances,820992.0,sa3024083,sa3024083
,,0.0308,0.0875,0.1458,0.3148,0.0,0.0,,1.0,4.928,1.2123,0.8203,0.77359,0.167778,0.4374,0.8123,0.0089,0.0463,6.96231,2.0246,3.9366,7.3107,0.538471,1.51,0.0887581,0.164834,-0.0760754868388176,0.445013,0.297906,0.301517,0.672902,7.01725,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0241,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Damian Jimenez,807763.0,sa3021491,sa3021491
CHW,White Sox,0.0294,0.0926,0.1726,0.1886,0.0,0.0,,1.0,4.873,1.2033,0.8201,0.77646,0.188,0.4659,0.7448,0.0049,0.0457,6.98814,1.9481,4.1931,6.7032,0.625537,1.692,0.0956085,0.152842,-0.05723372846841812,0.399983,0.294746,0.296127,0.669476,7.01884,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0273,,,,,,,,,,,,,,,,,,,,,,999.0,4.0,AL,Jordany Chirinos,808720.0,sa3022219,sa3022219
TEX,Rangers,0.0324,0.0814,0.1144,0.4624,0.0,0.0,,1.0,4.947,1.1384,0.8117,0.76777,0.172111,0.5804,0.8865,0.0135,0.0496,6.90993,2.0249,5.2236,7.9785,0.65471,1.549,0.117324,0.1792,-0.06187588721513748,0.401984,0.283827,0.296554,0.680066,7.02008,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0191,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Christopher Hernandez,816290.0,sa3024217,sa3024217
BAL,Orioles,0.0293,0.092,0.1679,0.2109,0.0,0.0,,1.0,4.902,1.1944,0.8232,0.77911,0.182556,0.4936,0.7841,0.0056,0.049,7.01199,1.9785,4.4424,7.0569,0.629512,1.643,0.100694,0.159955,-0.059261515736579895,0.406007,0.293544,0.298238,0.670547,7.02046,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0263,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Edwin Marte,835012.0,sa3067635,sa3067635
LAD,Dodgers,0.0293,0.0923,0.1693,0.2043,0.0,0.0,,1.0,4.89,1.2018,0.8232,0.77937,0.185556,0.4793,0.7596,0.0054,0.0512,7.01433,1.9614,4.3137,6.8364,0.63099,1.67,0.0980164,0.155337,-0.05732106417417526,0.403,0.294617,0.29764,0.668891,7.02116,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0263,,,,,,,,,,,,,,,,,,,,,,999.0,22.0,NL,Joel Cruz,816144.0,sa3023819,sa3023819
MIL,Brewers,0.0308,0.0869,0.1414,0.3354,0.0,0.0,,1.0,4.895,1.2046,0.8221,0.77806,0.183667,0.4674,0.7652,0.0095,0.0496,7.00254,1.9698,4.2066,6.8868,0.610821,1.653,0.0954852,0.156323,-0.060837581753730774,0.406001,0.295231,0.297723,0.670125,7.0324,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0228,,,,,,,,,,,,,,,,,,,,,,999.0,23.0,NL,Raymond Sarmiento,829808.0,sa3068482,sa3068482
SDP,Padres,0.033,0.0812,0.1172,0.4492,0.0,0.0,,1.0,4.896,1.1838,0.8078,0.76379,0.181556,0.4865,0.7927,0.0131,0.0462,6.87411,1.9765,4.3785,7.1343,0.613725,1.634,0.0993668,0.161908,-0.06254085898399353,0.408315,0.291785,0.295731,0.678561,7.03906,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0209,,,,,,,,,,,,,,,,,,,,,,999.0,29.0,NL,Rordy Mejia,820882.0,sa3024772,sa3024772
TOR,Blue Jays,0.0287,0.0938,0.1754,0.1754,0.0,0.0,,1.0,4.89,1.2231,0.8267,0.78188,0.183667,0.4331,0.746,0.0045,0.0486,7.03692,1.9691,3.8979,6.714,0.580563,1.653,0.0885685,0.152556,-0.06398773193359375,0.417007,0.298652,0.298805,0.667303,7.0404,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0268,,,,,,,,,,,,,,,,,,,,,,999.0,14.0,AL,Cristhian Duarte,832311.0,sa3067622,sa3067622
NYY,Yankees,0.0323,0.0808,0.1096,0.4846,0.0,0.0,,1.0,4.945,1.1779,0.8177,0.77219,0.168667,0.5012,0.8567,0.0143,0.0484,6.94971,2.0346,4.5108,7.7103,0.585036,1.518,0.101355,0.173246,-0.07189079374074936,0.426006,0.291567,0.299473,0.676632,7.0407,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0183,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Emanuel Vargas,808375.0,sa3025022,sa3025022
LAD,Dodgers,0.0312,0.0897,0.1654,0.2224,0.0,0.0,,1.0,4.977,1.1446,0.8032,0.75811,0.160444,0.5448,0.9173,0.0061,0.0525,6.82299,2.0619,4.9032,8.2557,0.593917,1.444,0.109464,0.184308,-0.07484427839517593,0.415988,0.285636,0.298052,0.68509,7.04071,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0293,,,,,,,,,,,,,,,,,,,,,,999.0,22.0,NL,Michael Ramirez,821679.0,sa3024985,sa3024985
SFG,Giants,0.0287,0.0937,0.1754,0.1754,0.0,0.0,,1.0,4.869,1.2236,0.8262,0.78252,0.191222,0.4375,0.7177,0.0045,0.0477,7.04268,1.9413,3.9375,6.4593,0.609586,1.721,0.0898542,0.147402,-0.05754774808883667,0.400986,0.298177,0.297098,0.666293,7.04223,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0267,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Jose D. Gonzalez,829842.0,sa3068615,sa3068615
SDP,Padres,0.0294,0.0917,0.1653,0.2233,0.0,0.0,,1.0,4.905,1.206,0.8251,0.78033,0.180556,0.4632,0.7801,0.006,0.0489,7.02297,1.9861,4.1688,7.0209,0.59377,1.625,0.0944342,0.159042,-0.06460754573345184,0.416018,0.295878,0.298768,0.669812,7.04296,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0257,,,,,,,,,,,,,,,,,,,,,,999.0,29.0,NL,Josias Figuereo,829415.0,sa3068599,sa3068599
SEA,Mariners,0.0286,0.0938,0.1754,0.1754,0.0,0.0,,1.0,4.876,1.2148,0.8273,0.78384,0.190889,0.458,0.7363,0.0045,0.0449,7.05456,1.9511,4.122,6.6267,0.622029,1.718,0.0939295,0.151005,-0.05707547068595886,0.396997,0.296669,0.297138,0.667397,7.04429,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0265,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Cristian Aray,821774.0,sa3024266,sa3024266
TBR,Rays,0.0282,0.0918,0.1574,0.2604,0.0,0.0,,1.0,4.866,1.2384,0.8235,0.7776,0.190889,0.4292,0.7138,0.0071,0.0486,6.9984,1.9522,3.8628,6.4242,0.601289,1.718,0.0882039,0.146691,-0.058487460017204285,0.439294,0.301784,0.300706,0.669869,7.04549,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0248,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Miguel Toscano,808537.0,sa3022031,sa3022031
TEX,Rangers,0.0326,0.0806,0.1096,0.4846,0.0,0.0,,1.0,4.91,1.182,0.8182,0.77454,0.182889,0.5133,0.8043,0.0142,0.0498,6.97086,1.9863,4.6197,7.2387,0.638195,1.646,0.104542,0.163809,-0.059266798198223114,0.401287,0.291427,0.29738,0.675103,7.04839,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0183,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Daniel Keaney,806640.0,sa3023598,sa3023598
PIT,Pirates,0.0297,0.0905,0.1595,0.2505,0.0,0.0,,1.0,4.908,1.1982,0.8236,0.77896,0.180444,0.4738,0.7897,0.0069,0.0488,7.01064,1.9879,4.2642,7.1073,0.599975,1.624,0.0965363,0.160901,-0.06436429172754288,0.413001,0.294434,0.298003,0.670959,7.04881,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.025,,,,,,,,,,,,,,,,,,,,,,999.0,27.0,NL,Adrian Aray,821068.0,sa3023836,sa3023836
SEA,Mariners,0.0328,0.082,0.1211,0.4311,0.0,0.0,,1.0,4.951,1.1165,0.7916,0.74668,0.168111,0.5642,0.9009,0.0126,0.0522,6.72012,2.0174,5.0778,8.1081,0.626263,1.513,0.113957,0.181963,-0.06800646334886551,0.413544,0.279272,0.290419,0.687862,7.05148,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0229,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Kendal Meza,808111.0,sa3022125,sa3022125
,,0.0314,0.0851,0.133,0.375,0.0,0.0,,1.0,4.955,1.1848,0.8185,0.77186,0.164,0.479,0.8578,0.0109,0.0568,6.94674,2.0426,4.311,7.7202,0.558405,1.476,0.09667,0.173118,-0.07644803822040558,0.442998,0.293238,0.300465,0.675179,7.05294,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0222,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Edwin Gonzalez,800245.0,sa3019263,sa3019263
TEX,Rangers,0.0322,0.0821,0.117,0.45,0.0,0.0,,1.0,4.898,1.1887,0.8169,0.77329,0.184778,0.4929,0.7815,0.0131,0.0525,6.95961,1.9702,4.4361,7.0335,0.63071,1.663,0.100633,0.159555,-0.05892200767993927,0.402841,0.292495,0.296464,0.673849,7.05345,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0192,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Moises Morales,815473.0,sa3022803,sa3022803
SEA,Mariners,0.0302,0.0888,0.1504,0.2934,0.0,0.0,,1.0,4.931,1.1878,0.8235,0.77833,0.174889,0.4906,0.8271,0.0083,0.0495,7.00497,2.0149,4.4154,7.4439,0.593157,1.574,0.099493,0.167735,-0.06824173033237457,0.42,0.292966,0.29889,0.673086,7.05729,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0239,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Anderson Jimenez,821254.0,sa3024571,sa3024571
NYM,Mets,0.0296,0.0907,0.1589,0.2529,0.0,0.0,,1.0,4.878,1.2138,0.827,0.7837,0.191111,0.4578,0.7374,0.0069,0.0471,7.0533,1.9512,4.1202,6.6366,0.62083,1.72,0.0938499,0.151169,-0.05731856822967529,0.39501,0.296519,0.296897,0.667718,7.05748,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0244,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,Abner Meza,830464.0,sa3068632,sa3068632
,,0.0291,0.0917,0.164,0.229,0.0,0.0,,1.0,4.866,1.2293,0.8275,0.78409,0.193222,0.4269,0.7066,0.0062,0.0489,7.05681,1.9359,3.8421,6.3594,0.604161,1.739,0.0877312,0.145212,-0.057480476796627045,0.398011,0.299063,0.296838,0.66555,7.05973,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0249,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Alvaro Pineda,802104.0,sa3019503,sa3019503
TEX,Rangers,0.0285,0.0933,0.1714,0.1944,0.0,0.0,,1.0,4.92,1.2103,0.8307,0.78567,0.179,0.4644,0.7898,0.0051,0.0525,7.07103,2.0001,4.1796,7.1082,0.587997,1.611,0.0943902,0.160528,-0.06613820791244507,0.420013,0.296809,0.300294,0.66842,7.06024,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0256,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Jose Silvestre,821621.0,sa3023849,sa3023849
PHI,Phillies,0.0288,0.0931,0.1712,0.1952,0.0,0.0,,1.0,4.875,1.2176,0.8281,0.78475,0.192556,0.4499,0.7236,0.0051,0.0515,7.06275,1.9412,4.0491,6.5124,0.621752,1.733,0.0922872,0.148431,-0.05614358186721802,0.395001,0.296983,0.296475,0.66588,7.06386,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0258,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Joshue De La Cruz,820849.0,sa3024535,sa3024535
,,0.0309,0.0896,0.1611,0.2431,0.0,0.0,,1.0,4.948,1.1824,0.8101,0.76533,0.168333,0.4753,0.8515,0.0066,0.0465,6.88797,2.0339,4.2777,7.6635,0.558191,1.515,0.096059,0.17209,-0.07603070884943008,0.410979,0.291951,0.297697,0.680557,7.06687,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0275,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Wilmer Ramirez,800247.0,sa3020967,sa3020967
,,0.0309,0.0892,0.1593,0.2513,0.0,0.0,,1.0,4.913,1.1878,0.8103,0.76719,0.179556,0.4693,0.7978,0.0069,0.0476,6.90471,1.9856,4.2237,7.1802,0.588243,1.616,0.0955221,0.162386,-0.06686342507600784,0.386995,0.292015,0.294917,0.67771,7.06696,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0269,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Carlos Lopez,693747.0,sa3015987,sa3015987
CIN,Reds,0.0288,0.0908,0.1547,0.2727,0.0,0.0,,1.0,4.83,1.2131,0.8272,0.78508,0.215778,0.5274,0.6835,0.0074,0.0442,7.06572,1.8966,4.7466,6.1515,0.771617,1.942,0.109193,0.141511,-0.032318830490112305,0.38914,0.295712,0.2969,0.670676,7.06855,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0232,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Stharlin Torres,820941.0,sa3024080,sa3024080
ARI,Diamondbacks,0.0296,0.09,0.1549,0.2719,0.0,0.0,,1.0,4.901,1.2136,0.8269,0.78237,0.183556,0.4464,0.765,0.0075,0.0485,7.04133,1.9786,4.0176,6.885,0.583529,1.652,0.0910835,0.156091,-0.06500713527202606,0.411989,0.296905,0.297912,0.668962,7.06906,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0238,,,,,,,,,,,,,,,,,,,,,,999.0,15.0,NL,David Sanchez,822691.0,sa3024845,sa3024845
MIL,Brewers,0.0314,0.0837,0.1223,0.4253,0.0,0.0,,1.0,4.922,1.1936,0.8236,0.77913,0.178667,0.4804,0.804,0.0123,0.0534,7.01217,1.9976,4.3236,7.236,0.597512,1.608,0.0976026,0.163348,-0.06574564427137375,0.410989,0.293657,0.298025,0.67183,7.0692,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0193,,,,,,,,,,,,,,,,,,,,,,999.0,23.0,NL,Josue Toledo,821125.0,sa3024562,sa3024562
NYY,Yankees,0.0283,0.0942,0.1754,0.1754,0.0,0.0,,1.0,4.9,1.2231,0.8308,0.78594,0.183556,0.4352,0.7573,0.0045,0.0488,7.07346,1.9804,3.9168,6.8157,0.574673,1.652,0.0888163,0.154551,-0.06573469191789627,0.41701,0.298762,0.299137,0.667045,7.06926,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0261,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Manuel Cruz,825268.0,sa3067567,sa3067567
LAD,Dodgers,0.0314,0.0877,0.1526,0.2826,0.0,0.0,,1.0,4.942,1.1646,0.8071,0.76329,0.172111,0.5061,0.8556,0.0079,0.0476,6.86961,2.0202,4.5549,7.7004,0.591515,1.549,0.102408,0.173128,-0.0707203596830368,0.394999,0.288353,0.295332,0.681806,7.06998,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0265,,,,,,,,,,,,,,,,,,,,,,999.0,22.0,NL,Aneudy Almonte,825160.0,sa3068079,sa3068079
HOU,Astros,0.0317,0.0825,0.117,0.45,0.0,0.0,,1.0,4.941,1.1748,0.8232,0.77879,0.175556,0.5183,0.8516,0.0132,0.0455,7.00911,2.0264,4.6647,7.6644,0.608619,1.58,0.104898,0.172354,-0.06745597720146179,0.408986,0.290512,0.298278,0.675719,7.07206,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0189,,,,,,,,,,,,,,,,,,,,,,999.0,21.0,AL,Gabriel Rivero,827449.0,sa3024866,sa3024866
CIN,Reds,0.0282,0.092,0.1595,0.2505,0.0,0.0,,1.0,4.831,1.2514,0.8321,0.78804,0.211,0.4513,0.6563,0.0067,0.0432,7.09236,1.9077,4.0617,5.9067,0.687643,1.899,0.0934175,0.135852,-0.042434290051460266,0.415086,0.302892,0.299896,0.667122,7.07404,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0236,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Deivi Villafana,812151.0,sa3025142,sa3025142
,,0.0289,0.0924,0.167,0.215,0.0,0.0,,1.0,4.906,1.2115,0.8294,0.78487,0.183556,0.4531,0.7678,0.0058,0.0539,7.06383,1.9793,4.0779,6.9102,0.590128,1.652,0.0923563,0.156502,-0.06414593756198883,0.412002,0.296624,0.298158,0.667645,7.08026,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0252,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Sebastian Estiven,815276.0,sa3022372,sa3022372
,,0.0311,0.0844,0.1253,0.4113,0.0,0.0,,1.0,4.914,1.1968,0.8264,0.78259,0.183667,0.482,0.7931,0.0119,0.0479,7.04331,1.9899,4.338,7.1379,0.607742,1.653,0.0980871,0.161396,-0.06330891698598862,0.401006,0.293837,0.297339,0.67147,7.0818,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0195,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jonathan Batista,805121.0,sa3019489,sa3019489
HOU,Astros,0.0309,0.0851,0.13,0.389,0.0,0.0,,1.0,4.921,1.2239,0.8284,0.78259,0.175889,0.4211,0.7885,0.0112,0.0457,7.04331,2.0124,3.7899,7.0965,0.534052,1.583,0.085572,0.160232,-0.07465963065624237,0.429995,0.299476,0.300306,0.670383,7.08209,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0208,,,,,,,,,,,,,,,,,,,,,,999.0,21.0,AL,Antonio Morales,835202.0,sa3068754,sa3068754
