Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
BOS,Red Sox,2.3645,2.5406,0.0,50.0,0.0,4.4661,,50.0,216.076,50.8866,25.9882,24.0704,6.30556,41.9043,18.3057,1.3111,1.8734,4.33268,1.38385,7.54277,3.29503,2.28914,1.135,0.193933,0.0847188,0.10921435803174973,0.44996,0.259762,0.301862,0.71572,4.30915,203.6,4.072,212.0,4.24,0.0732705,0.0880917,0.0,0.615479,1.63819,1.74999,6.97,5.94,5.3,4.8,4.38,4.0,3.62,3.23,2.76,5.49,5.18,4.97,4.79,4.64,4.49,4.33,4.15,3.92,999.0,3.0,AL,Ryan Watson,670245.0,sa3015070,sa3015070
CLE,Guardians,1.438,1.5049,0.0,30.0,0.0,0.6996,,30.0,129.255,27.2912,14.4222,13.348,3.62333,30.5655,13.0596,0.7843,1.4477,4.00439,1.34503,9.16965,3.91788,2.34046,1.087,0.236474,0.101037,0.13543692976236343,0.422492,0.237837,0.293796,0.734977,4.11828,126.60000000000001,4.220000000000001,122.0,4.066666666666666,0.0706928,0.122551,0.0,0.624833,1.92789,2.02661,6.93,5.7,4.95,4.39,3.92,3.5,3.1,2.69,2.21,5.15,4.83,4.62,4.44,4.28,4.13,3.97,3.79,3.56,999.0,5.0,AL,Franco Aleman,680916.0,sa3018178,sa3018178
LAD,Dodgers,1.3285,1.2213,0.0,26.0,0.0,0.7763,,26.0,111.349,24.147,12.7274,11.7838,3.44933,25.6618,10.572,0.6849,1.0721,4.07902,1.33535,8.88293,3.65954,2.42734,1.194,0.230463,0.0949447,0.13551806658506393,0.438937,0.242185,0.293194,0.735753,4.22937,113.1,4.35,111.0,4.269230769230769,0.0692212,0.0804638,0.0,0.521861,2.22053,2.28103,7.31,5.9,5.05,4.43,3.91,3.46,3.03,2.6,2.1,5.09,4.83,4.65,4.51,4.38,4.25,4.11,3.96,3.76,713.0,22.0,NL,Bobby Miller,676272.0,27483,27483
DET,Tigers,2.4302,2.6713,0.0,52.0,0.0,6.3438,,52.0,225.597,50.1655,26.7106,24.9175,7.06622,47.0357,21.2234,1.4091,1.7671,4.31264,1.37286,8.14079,3.67328,2.21622,1.223,0.208494,0.0940766,0.11441776156425476,0.375925,0.247601,0.290222,0.726521,4.419,217.70000000000005,4.186538461538462,218.0,4.1923076923076925,0.068429,-0.0417923,0.0,0.574281,1.59935,1.69933,6.85,5.85,5.23,4.75,4.34,3.96,3.6,3.22,2.75,5.38,5.09,4.9,4.73,4.59,4.45,4.3,4.13,3.91,999.0,6.0,AL,Beau Brieske,689225.0,26079,26079
CLE,Guardians,2.0581,2.392,1.62,35.62,0.0,0.6996,,43.1273,187.253,41.1823,22.1672,20.6579,6.18637,38.7398,18.2987,0.9202,1.5345,4.31098,1.3792,8.0844,3.81866,2.11708,1.291,0.206885,0.0977218,0.10916298627853394,0.377605,0.245982,0.285696,0.734233,4.58301,159.79999999999998,3.7162790697674413,159.0,3.697674418604651,0.0683244,0.0709756,0.6137,0.547827,2.15424,2.22849,7.40627,6.04385,5.22817,4.6307,4.13,3.69358,3.2761,2.84753,2.35254,5.3146,5.05103,4.85925,4.70746,4.56568,4.43211,4.29032,4.13675,3.92496,999.0,5.0,AL,Doug Nikhazy,680951.0,30142,30142
SDP,Padres,1.1756,1.1786,0.0,24.0,0.0,0.6609,,24.0,102.258,23.5261,11.6098,10.72,2.98667,20.8491,7.8848,0.5501,0.903,4.01999,1.30879,7.81841,2.9568,2.64421,1.12,0.203887,0.0771069,0.12678030133247375,0.441366,0.251696,0.294961,0.727191,4.11396,97.30000000000001,4.054166666666667,100.0,4.166666666666667,0.0668387,0.0243777,0.0,0.591352,2.30038,2.37517,7.35,5.87,4.99,4.35,3.82,3.36,2.92,2.49,1.99,5.13,4.83,4.63,4.46,4.31,4.17,4.02,3.85,3.63,999.0,29.0,NL,Jhony Brito,666745.0,25386,25386
STL,Cardinals,0.8884,0.8772,0.0,18.0,0.0,0.6818,,18.0,76.661,17.2667,8.3809,7.70754,2.02,16.2675,6.2001,0.4652,0.7881,3.85377,1.30371,8.13375,3.10005,2.62375,1.01,0.2122,0.0808768,0.13132362067699432,0.451685,0.247826,0.296713,0.730949,3.95123,79.40000000000002,4.411111111111112,79.0,4.388888888888889,0.0663579,0.131661,0.0,0.613723,2.61546,2.6865,7.48,5.78,4.8,4.09,3.53,3.04,2.59,2.15,1.66,5.0,4.69,4.48,4.3,4.15,4.0,3.84,3.67,3.44,999.0,28.0,NL,Luis Gastelum,703725.0,sa3020964,sa3020964
BOS,Red Sox,0.7902,0.7791,0.0,16.0,0.0,0.6699,,16.0,68.522,14.8979,7.623,7.06638,1.98222,15.8435,6.3362,0.4158,0.6618,3.97484,1.32713,8.91197,3.56411,2.50047,1.115,0.231218,0.0924696,0.13874812424182892,0.410019,0.242148,0.295565,0.73737,4.07738,69.80000000000001,4.362500000000001,69.0,4.3125,0.0653422,0.0599301,0.0,0.586067,2.80029,2.86096,7.76,5.94,4.9,4.16,3.57,3.06,2.59,2.14,1.64,5.06,4.76,4.56,4.4,4.25,4.1,3.96,3.79,3.57,999.0,3.0,AL,Shane Drohan,675660.0,sa3014447,sa3014447
MIN,Twins,1.1465,1.2079,0.0,24.0,0.0,0.6509,,24.0,103.986,23.3148,11.9253,11.002,2.70933,21.7235,9.8917,0.631,1.1364,4.12574,1.3836,8.14631,3.70939,2.19613,1.016,0.208908,0.0951253,0.1137826144695282,0.456971,0.25081,0.3007,0.72352,4.17091,95.90000000000002,3.995833333333334,96.0,4.0,0.0648786,0.0459719,0.0,0.555563,2.32456,2.39002,7.5,6.01,5.13,4.48,3.94,3.47,3.03,2.59,2.07,5.2,4.92,4.73,4.58,4.44,4.3,4.16,4.0,3.79,999.0,8.0,AL,Marco Raya,694397.0,sa3014550,sa3014550
WSN,Nationals,1.9507,2.1698,0.0,42.0,0.0,0.6681,,42.0,179.181,41.5829,20.9008,19.378,5.62333,34.7803,13.2879,1.0692,1.869,4.15243,1.30645,7.45292,2.84741,2.61744,1.205,0.194107,0.0741591,0.11994797736406326,0.4208,0.253517,0.290887,0.722795,4.30212,156.8,3.7333333333333334,161.0,3.8333333333333335,0.0647589,0.144996,0.0,0.589619,1.75832,1.85455,6.89,5.78,5.1,4.58,4.14,3.74,3.36,2.96,2.49,5.25,4.96,4.76,4.59,4.44,4.3,4.15,3.98,3.75,999.0,24.0,NL,Sauryn Lao,666659.0,21922,21922
,,2.4989,2.7005,0.0,53.0,0.0,0.0,,53.0,227.078,49.5137,27.497,25.9787,8.745,52.7772,18.5623,1.6901,2.6091,4.41147,1.28445,8.96217,3.15209,2.84325,1.485,0.232419,0.0817442,0.15067464858293533,0.294,0.240467,0.282362,0.726792,4.48693,191.50000000000006,3.613207547169812,188.0,3.547169811320755,0.0646611,0.0675202,0.0,0.602461,1.59004,1.70035,6.9,5.9,5.28,4.8,4.39,4.01,3.65,3.26,2.79,5.46,5.16,4.95,4.78,4.63,4.48,4.33,4.16,3.93,999.0,-1.0,,Paul Sewald,623149.0,13892,13892
LAA,Angels,2.7824,3.2024,0.0,61.0,0.0,12.2507,,61.0,265.333,55.3356,31.6568,29.6429,8.85178,63.8178,29.8961,1.7037,2.3535,4.37354,1.39724,9.41574,4.4109,2.13465,1.306,0.24052,0.112674,0.12784576416015625,0.362967,0.237407,0.289774,0.735523,4.51524,277.7000000000001,4.552459016393445,268.0,4.39344262295082,0.0641437,0.00695339,0.0,0.640637,1.4823,1.61482,6.79,5.86,5.26,4.81,4.41,4.05,3.7,3.33,2.87,5.51,5.19,4.97,4.79,4.63,4.47,4.31,4.13,3.88,999.0,1.0,AL,José Fermin,820862.0,33908,33908
NYY,Yankees,2.0873,2.0322,0.0,42.0,0.0,0.6937,,42.0,181.976,42.0493,20.6257,18.878,4.802,34.0306,16.2848,1.1998,1.5262,4.04529,1.38891,7.29227,3.4896,2.08972,1.029,0.187006,0.0894887,0.09751725941896439,0.49663,0.25614,0.297188,0.730623,4.27318,158.10000000000002,3.7642857142857147,163.0,3.880952380952381,0.0627288,0.0102108,0.0,0.581765,1.74929,1.8435,6.82,5.71,5.03,4.51,4.08,3.69,3.31,2.91,2.44,5.18,4.89,4.69,4.53,4.38,4.24,4.09,3.92,3.7,999.0,9.0,AL,Yerry De los Santos,660787.0,21420,21420
,,2.5541,2.6449,0.0,53.0,0.0,0.0,,53.0,228.055,53.0462,26.3333,24.369,6.77222,45.0377,18.9726,3.5494,2.0655,4.13813,1.35885,7.64791,3.22176,2.37383,1.15,0.197486,0.0831931,0.11429305374622345,0.431,0.256241,0.298144,0.730527,4.28755,195.3,3.6849056603773587,201.0,3.792452830188679,0.0620225,0.169942,0.0,0.581533,1.56426,1.66885,6.65,5.68,5.06,4.59,4.19,3.82,3.47,3.09,2.64,5.23,4.94,4.75,4.58,4.43,4.29,4.14,3.98,3.76,999.0,-1.0,,Joe Ross,605452.0,12972,12972
ATL,Braves,0.884,0.783,0.0,17.0,0.0,0.6641,,17.0,73.657,15.7987,7.8009,7.13754,1.67167,17.4083,7.4716,0.4298,1.1062,3.7787,1.36884,9.21616,3.95555,2.32993,0.885,0.236343,0.101438,0.13490504026412964,0.487368,0.242761,0.307115,0.739103,3.87916,73.60000000000002,4.329411764705884,73.0,4.294117647058823,0.061878,0.103455,0.0,0.610157,2.46619,2.54055,7.27,5.67,4.73,4.06,3.52,3.05,2.61,2.18,1.7,4.93,4.62,4.41,4.24,4.09,3.94,3.78,3.61,3.38,999.0,16.0,NL,Danny Young,664849.0,18439,18439
CHC,Cubs,0.5173,0.6007,1.62,1.62,0.0,0.0,,9.234,40.183,8.8855,4.9127,4.55681,1.26198,8.1489,4.1584,0.0368,0.3518,4.44134,1.41259,7.9424,4.05302,1.95962,1.23,0.202795,0.103487,0.09930816292762756,0.427941,0.249083,0.290288,0.721035,4.61213,34.90000000000001,3.877777777777779,36.0,4.0,0.0614479,0.0586998,0.71,0.649337,3.84457,3.89902,9.26,6.77,5.4,4.45,3.71,3.1,2.55,2.04,1.49,5.64,5.32,5.09,4.91,4.74,4.59,4.42,4.24,3.99,999.0,17.0,NL,Jaxon Wiggins,694393.0,sa3023635,sa3023635
TEX,Rangers,1.5473,1.5917,0.0,32.0,0.0,0.6554,,32.0,135.536,32.0049,15.8195,14.6928,4.54756,26.1951,8.228,0.8224,1.6713,4.13236,1.25728,7.36737,2.31412,3.18365,1.279,0.19327,0.0607071,0.13256331160664558,0.40924,0.254742,0.289347,0.720875,4.27345,118.10000000000001,3.6906250000000003,121.0,3.78125,0.060631,0.0245962,0.0,0.538964,2.0092,2.08023,7.13,5.86,5.09,4.51,4.03,3.6,3.19,2.77,2.28,5.16,4.89,4.71,4.55,4.42,4.28,4.15,3.99,3.78,999.0,13.0,AL,Trey Supak,657022.0,sa828707,sa828707
PHI,Phillies,1.3414,1.683,3.24,11.24,0.0,0.6642,,26.468,115.923,27.4967,14.8495,13.7771,3.83786,19.5618,10.3986,0.2836,1.349,4.68468,1.43174,6.65166,3.53587,1.8812,1.305,0.168748,0.0897026,0.07904558628797531,0.451955,0.263946,0.292895,0.708615,4.87351,83.99999999999999,3.2307692307692304,89.0,3.423076923076923,0.0601897,0.071633,1.2608,0.582123,3.1861,3.24087,8.94347,6.9126,5.74984,4.91543,4.24823,3.67614,3.14916,2.63125,2.05846,5.81331,5.52633,5.33238,5.1654,5.01842,4.87145,4.72447,4.55051,4.32656,999.0,26.0,NL,Jean Cabrera,691893.0,sa3015433,sa3015433
ATH,Athletics,2.5287,2.572,0.0,52.0,1.016,6.4315,,52.0,226.58,48.232,26.3886,24.5386,6.67911,51.0221,24.4289,1.4594,2.6127,4.24707,1.39732,8.83075,4.22808,2.0886,1.156,0.225184,0.107816,0.11736781150102615,0.401647,0.241718,0.292962,0.730883,4.40262,223.90000000000003,4.305769230769231,219.0,4.211538461538462,0.0600166,0.179628,0.0,0.568777,1.48215,1.58754,6.65,5.73,5.15,4.7,4.31,3.96,3.61,3.25,2.8,5.31,5.03,4.84,4.68,4.53,4.39,4.25,4.08,3.87,999.0,10.0,AL,Tyler Ferguson,621053.0,19481,19481
NYY,Yankees,1.3009,1.2492,0.0,26.0,0.0,0.6937,,26.0,109.89,25.2543,12.591,11.7068,3.83933,22.9837,7.2707,0.6668,0.9093,4.05234,1.25096,7.9559,2.51678,3.16114,1.329,0.209152,0.0661634,0.1429884433746338,0.396137,0.248297,0.285964,0.734219,4.23067,104.19999999999999,4.007692307692308,104.0,4.0,0.0599156,0.00657714,0.0,0.590049,2.2111,2.28848,7.26,5.85,5.0,4.37,3.86,3.41,2.98,2.55,2.05,5.13,4.84,4.64,4.47,4.32,4.17,4.02,3.86,3.63,999.0,9.0,AL,Brendan Beck,694341.0,sa3020680,sa3020680
ATL,Braves,1.4871,1.4554,0.0,30.0,0.0,0.6641,,30.0,128.977,29.6007,15.2282,14.1724,4.03333,27.4412,10.4711,0.7105,1.3829,4.25171,1.33573,8.23236,3.14133,2.62066,1.21,0.21276,0.0811858,0.1315746158361435,0.407614,0.252732,0.298515,0.72167,4.2389,119.80000000000001,3.9933333333333336,123.0,4.1,0.0590786,0.0930179,0.0,0.603243,1.96906,2.0594,7.23,5.98,5.22,4.64,4.16,3.73,3.32,2.9,2.4,5.36,5.06,4.85,4.68,4.53,4.38,4.23,4.05,3.83,999.0,16.0,NL,Hunter Stratton,676702.0,23455,23455
MIL,Brewers,0.694,0.6792,0.0,14.0,0.0,0.6348,,14.0,59.047,13.3168,6.5791,6.08932,1.82933,12.922,4.3369,0.3583,0.4834,3.91456,1.26098,8.307,2.78801,2.97955,1.176,0.218843,0.0734483,0.14539434015750885,0.419733,0.245576,0.291003,0.733775,4.02072,63.20000000000003,4.514285714285717,62.0,4.428571428571429,0.0590303,0.0343024,0.0,0.559227,2.97691,3.02899,7.84,5.91,4.82,4.05,3.44,2.92,2.45,2.0,1.51,4.96,4.68,4.49,4.33,4.19,4.06,3.91,3.75,3.54,999.0,23.0,NL,K.C. Hunt,687268.0,sa3022937,sa3022937
KCR,Royals,1.04,1.2575,1.62,13.62,0.0,0.6742,,21.234,93.26,22.0284,11.6573,10.8018,2.61414,16.3002,8.9639,0.354,0.8761,4.57833,1.45956,6.90882,3.79934,1.81843,1.108,0.174782,0.0961173,0.07866501808166504,0.451008,0.264066,0.30097,0.7074,4.59051,67.3,3.2047619047619045,72.0,3.4285714285714284,0.0584989,0.018949,0.6198,0.57875,3.61727,3.66341,9.25882,6.91617,5.60615,4.68092,3.96309,3.3496,2.79481,2.26437,1.69393,5.68745,5.40876,5.21006,5.05006,4.89571,4.75701,4.60701,4.43832,4.21962,999.0,7.0,AL,Ben Kudrna,695667.0,sa3018253,sa3018253
STL,Cardinals,2.9812,3.2368,1.62,53.62,0.0,7.091,,61.1867,262.722,63.191,30.6874,28.3331,7.65514,47.5754,18.6213,1.2871,2.2084,4.16754,1.33709,6.9979,2.73902,2.55489,1.126,0.181086,0.0708783,0.11020813137292862,0.44269,0.261236,0.297521,0.719106,4.22778,250.2000000000001,4.1016393442622965,262.0,4.295081967213115,0.0576056,0.140305,0.6556,0.531662,1.92608,2.00494,7.04694,5.84122,5.1111,4.56453,4.10898,3.70694,3.32391,2.92688,2.45586,5.2066,4.9521,4.7706,4.61909,4.47909,4.34759,4.21609,4.06309,3.86009,999.0,28.0,NL,Gordon Graceffo,700669.0,29519,29519
TEX,Rangers,4.2713,5.1147,6.48,56.48,0.0,4.3692,,86.936,376.683,86.9837,46.8143,43.7264,13.0984,74.0109,31.4623,1.4447,4.1466,4.52676,1.36245,7.66194,3.25712,2.35237,1.356,0.196481,0.0835246,0.1129559800028801,0.391923,0.255029,0.290927,0.715542,4.61995,316.7000000000001,3.6402298850574724,325.0,3.735632183908046,0.0571943,0.0294244,2.4749,0.563836,1.77538,1.86308,7.28108,6.18336,5.49388,4.97139,4.52316,4.11342,3.72368,3.30969,2.81145,5.58264,5.30414,5.11564,4.96139,4.81715,4.6729,4.52865,4.37015,4.15165,999.0,13.0,AL,Dom Hamel,687589.0,30153,30153
ATH,Athletics,2.7974,2.8921,0.0,58.0,3.048,10.4687,,58.0,253.275,53.3214,29.9243,27.8562,7.62378,57.5917,28.6578,1.5278,2.7716,4.32251,1.41343,8.93664,4.4469,2.00963,1.183,0.227388,0.113149,0.11423906683921814,0.401647,0.240354,0.291755,0.730022,4.48365,268.00000000000006,4.620689655172415,261.0,4.5,0.0568518,0.0999987,0.0,0.608612,1.46711,1.58833,6.73,5.81,5.23,4.78,4.39,4.04,3.69,3.32,2.87,5.44,5.14,4.93,4.76,4.6,4.45,4.3,4.13,3.89,999.0,10.0,AL,Elvis Alvarado,665660.0,21662,21662
ATH,Athletics,1.4695,1.4732,0.0,30.0,0.0,0.6375,,30.0,129.478,28.0051,15.003,13.999,4.16667,29.8697,12.791,0.7977,1.3703,4.19971,1.35987,8.96091,3.8373,2.33521,1.25,0.230693,0.098789,0.1319042593240738,0.379556,0.242854,0.293287,0.737731,4.36551,122.00000000000001,4.066666666666667,120.0,4.0,0.0558062,0.10319,0.0,0.574998,1.95797,2.04065,7.13,5.9,5.14,4.57,4.1,3.67,3.27,2.85,2.36,5.26,4.97,4.77,4.61,4.46,4.32,4.18,4.01,3.79,999.0,10.0,AL,Ken Waldichuk,686610.0,27681,27681
TOR,Blue Jays,1.3512,1.297,0.0,27.0,0.0,0.6577,,27.0,116.934,26.4829,12.9705,11.8995,3.015,23.4942,10.4158,1.0655,1.6301,3.9665,1.36662,7.8314,3.47193,2.25563,1.005,0.200918,0.0890742,0.11184428632259369,0.475189,0.252487,0.299416,0.732249,4.18493,109.30000000000001,4.048148148148148,110.0,4.074074074074074,0.0549761,0.0655398,0.0,0.580591,2.16283,2.2394,7.17,5.79,4.96,4.34,3.84,3.39,2.97,2.55,2.06,5.09,4.8,4.6,4.43,4.29,4.14,3.99,3.83,3.61,999.0,14.0,AL,Justin Bruihl,677865.0,23779,23779
SDP,Padres,2.5498,2.5508,0.0,52.0,0.0,6.8736,,52.0,223.56,47.0547,25.0997,23.4187,7.14711,53.3347,22.9788,1.5367,1.5629,4.05323,1.3468,9.23101,3.9771,2.32104,1.237,0.23857,0.102786,0.13578414171934128,0.362112,0.236434,0.288066,0.748553,4.28645,235.50000000000006,4.528846153846155,228.0,4.384615384615385,0.0546768,0.158139,0.0,0.562525,1.56146,1.65969,6.51,5.54,4.92,4.46,4.06,3.7,3.34,2.97,2.53,5.08,4.8,4.61,4.45,4.31,4.17,4.03,3.87,3.65,999.0,29.0,NL,Yuki Matsui,673513.0,33826,33826
CHW,White Sox,3.2519,3.8122,0.0,72.0,2.901,15.559,,72.0,311.688,71.567,37.2994,34.5282,9.272,59.1142,27.5165,2.4072,3.9675,4.31603,1.37616,7.38928,3.43956,2.14832,1.159,0.189658,0.0882822,0.10137605667114258,0.449896,0.25541,0.294097,0.717563,4.47902,335.90000000000015,4.66527777777778,344.0,4.777777777777778,0.0544033,0.0517281,0.0,0.526136,1.36348,1.46147,6.59,5.76,5.22,4.81,4.45,4.12,3.79,3.44,3.01,5.35,5.09,4.91,4.77,4.63,4.5,4.37,4.21,4.01,999.0,4.0,AL,Mike Vasil,678024.0,30105,30105
ATL,Braves,2.107,2.0123,0.0,42.0,0.0,0.6641,,42.0,183.727,37.4781,20.8,19.301,4.85333,45.6483,22.3296,1.1354,1.9602,4.13593,1.42399,9.78178,4.78491,2.0443,1.04,0.248457,0.121537,0.12692038714885712,0.411013,0.235065,0.299487,0.735813,4.19862,177.10000000000002,4.216666666666667,169.0,4.023809523809524,0.0537939,0.13018,0.0,0.608234,1.65902,1.767,6.76,5.71,5.06,4.56,4.14,3.76,3.39,3.0,2.54,5.26,4.95,4.74,4.57,4.42,4.27,4.11,3.94,3.71,999.0,16.0,NL,Daysbel Hernández,678226.0,20271,20271
COL,Rockies,1.0583,1.2965,0.0,24.0,0.0,0.6106,,24.0,104.895,24.9523,13.8223,13.0485,4.088,22.8029,8.5576,0.8318,1.0159,4.8932,1.39625,8.55109,3.2091,2.66464,1.533,0.217388,0.0815825,0.13580533117055893,0.348098,0.26177,0.304897,0.708526,4.64592,83.40000000000003,3.4750000000000014,88.0,3.6666666666666665,0.053657,0.0420194,0.0,0.623154,2.45166,2.52961,8.42,6.87,5.94,5.24,4.66,4.14,3.66,3.16,2.58,6.0,5.69,5.48,5.31,5.15,4.99,4.83,4.65,4.41,999.0,19.0,NL,John Brebbia,605154.0,12777,12777
SDP,Padres,1.8706,1.9551,0.0,39.0,0.0,0.6609,,39.0,170.38,36.7342,19.6787,18.1764,4.69733,35.6428,18.5416,1.0811,1.9396,4.19456,1.41733,8.22526,4.27883,1.92232,1.084,0.209196,0.108825,0.10037093609571457,0.444335,0.24506,0.292417,0.730954,4.44855,143.90000000000003,3.6897435897435904,143.0,3.6666666666666665,0.0486798,-0.0127557,0.0,0.645945,1.83439,1.94479,7.06,5.9,5.18,4.63,4.17,3.76,3.37,2.96,2.47,5.39,5.06,4.84,4.66,4.5,4.34,4.17,3.99,3.75,999.0,29.0,NL,Bradgley Rodriguez,699134.0,29107,29107
BOS,Red Sox,0.5832,0.5939,0.0,12.0,0.0,0.6699,,12.0,50.912,11.5631,5.9072,5.51268,1.64933,11.4119,3.7085,0.3089,0.5508,4.13451,1.27263,8.55892,2.78137,3.07723,1.237,0.22415,0.0728414,0.15130813419818878,0.38617,0.247855,0.295128,0.722421,4.08476,44.000000000000014,3.666666666666668,45.0,3.75,0.0479992,0.0449424,0.0,0.601764,3.27569,3.3305,8.35,6.22,5.03,4.2,3.54,2.99,2.49,2.02,1.5,5.22,4.92,4.71,4.54,4.39,4.24,4.09,3.92,3.69,999.0,3.0,AL,Tyler Uberstine,700413.0,sa3017643,sa3017643
,,3.0837,3.2928,0.0,65.0,0.0,0.0,,65.0,277.422,66.6933,33.3151,31.2121,10.1978,53.5874,17.0778,1.8904,2.2507,4.32168,1.28879,7.41979,2.36462,3.13784,1.412,0.193162,0.0615589,0.13160311058163643,0.351,0.258408,0.290752,0.726046,4.41793,234.8,3.6123076923076924,246.0,3.7846153846153845,0.0478052,0.0945186,0.0,0.514833,1.4293,1.51919,6.61,5.74,5.18,4.75,4.38,4.04,3.7,3.34,2.9,5.29,5.03,4.86,4.72,4.58,4.46,4.32,4.17,3.97,999.0,-1.0,,Tyler Alexander,641302.0,17735,17735
CLE,Guardians,2.8332,3.0529,0.0,60.0,0.0,13.7375,,60.0,256.959,56.3155,29.7102,27.6422,8.00667,56.9185,22.4914,1.5114,2.872,4.14633,1.31345,8.53778,3.37371,2.53068,1.201,0.221508,0.0875291,0.1339789554476738,0.397744,0.243163,0.289846,0.726309,4.2408,295.0,4.916666666666667,291.0,4.85,0.0473251,0.0368442,0.0,0.568644,1.46801,1.5743,6.52,5.61,5.03,4.58,4.2,3.85,3.51,3.15,2.71,5.2,4.92,4.72,4.56,4.42,4.28,4.13,3.97,3.75,745.0999755859375,5.0,AL,Matt Festa,670036.0,19330,19330
TOR,Blue Jays,0.6989,0.6742,0.0,14.0,0.0,0.6577,,14.0,60.137,13.1083,6.7589,6.25229,1.74222,13.6388,5.5611,0.3649,0.5411,4.01933,1.33353,8.7678,3.57499,2.45254,1.12,0.226795,0.0924738,0.13432163000106812,0.426171,0.24259,0.294048,0.733844,4.11213,56.20000000000003,4.014285714285717,55.0,3.9285714285714284,0.0470377,0.00661221,0.0,0.620187,3.00954,3.07278,8.02,6.06,4.95,4.17,3.55,3.02,2.54,2.08,1.57,5.16,4.85,4.63,4.46,4.3,4.15,3.99,3.82,3.59,999.0,14.0,AL,Angel Bastardo,682785.0,sa3009716,sa3009716
ATL,Braves,0.4187,0.3657,0.0,8.0,0.0,0.6641,,8.0,33.628,6.9716,3.619,3.37544,1.00711,9.1672,2.951,0.1829,0.2748,3.79737,1.24032,10.3131,3.31988,3.10647,1.133,0.272606,0.0877543,0.18485190719366074,0.369485,0.229312,0.294865,0.740498,3.68957,41.7,5.2125,40.0,5.0,0.0467991,0.0248054,0.0,0.542714,3.87608,3.91389,8.28,5.8,4.49,3.6,2.94,2.39,1.92,1.49,1.04,4.78,4.51,4.33,4.17,4.04,3.9,3.76,3.61,3.4,999.0,16.0,NL,AJ Smith-Shawver,700363.0,29960,29960
NYM,Mets,0.9177,0.8475,0.0,18.0,0.0,0.7226,,18.0,77.253,15.7202,8.2514,7.6502,2.238,18.9983,7.9566,0.4688,0.8598,3.8251,1.31538,9.49915,3.9783,2.38774,1.119,0.245923,0.102994,0.1429290845990181,0.3845,0.229705,0.285638,0.750862,4.10995,82.00000000000003,4.555555555555557,79.0,4.388888888888889,0.046416,0.121202,0.0,0.640008,2.59857,2.67622,7.4,5.7,4.72,4.02,3.46,2.98,2.54,2.1,1.62,4.97,4.64,4.42,4.24,4.08,3.92,3.76,3.58,3.35,999.0,25.0,NL,Nate Lavender,681320.0,sa3017917,sa3017917
CLE,Guardians,1.0602,1.0979,0.0,22.0,0.0,0.6996,,22.0,93.498,21.6037,10.4637,9.6644,2.84778,18.9683,7.0453,0.5673,0.6416,3.95362,1.30223,7.75976,2.88217,2.69233,1.165,0.202874,0.0753524,0.12752144038677216,0.425511,0.251759,0.293084,0.737378,4.14174,86.7,3.940909090909091,89.0,4.045454545454546,0.0460311,0.117968,0.0,0.523063,2.28481,2.34392,7.24,5.78,4.91,4.27,3.75,3.3,2.87,2.44,1.95,4.97,4.71,4.53,4.38,4.25,4.12,3.99,3.84,3.64,999.0,5.0,AL,Will Dion,702021.0,sa3017850,sa3017850
CIN,Reds,1.6359,2.0275,1.62,27.62,0.0,0.666,,35.0807,151.534,36.9777,19.4913,18.2055,5.77272,27.721,10.5289,0.989,1.8769,4.67065,1.35421,7.11186,2.7012,2.63285,1.481,0.182936,0.0694821,0.11345375329256058,0.417083,0.265781,0.295405,0.710601,4.75485,109.99999999999999,3.1428571428571423,118.0,3.3714285714285714,0.0456939,0.132906,0.5544,0.614676,2.75555,2.82657,8.51231,6.74945,5.71414,4.95836,4.34847,3.81411,3.3127,2.81905,2.25316,5.80673,5.50155,5.28896,5.11637,4.9612,4.8112,4.65602,4.47343,4.23825,999.0,18.0,NL,Julian Aguiar,687924.0,30031,30031
TOR,Blue Jays,1.2157,1.2366,0.0,25.0,0.0,0.6577,,25.0,107.619,24.0953,12.7356,11.898,3.75833,23.4068,8.8288,0.6291,0.8554,4.28329,1.31696,8.42645,3.17837,2.65119,1.353,0.217497,0.0820376,0.13545934110879898,0.368147,0.246034,0.287368,0.729816,4.37903,93.4,3.736,93.0,3.72,0.0453128,-0.040539,0.0,0.562563,2.29945,2.36726,7.6,6.13,5.26,4.61,4.07,3.6,3.16,2.71,2.18,5.32,5.04,4.85,4.69,4.55,4.41,4.27,4.11,3.89,999.0,14.0,AL,Paxton Schultz,687606.0,25501,25501
